"subject_id","date","de.sum","av.sum","oc.sum","Age","Sex","V1.SQ001.","V1.SQ002.","V1.SQ003.","V1.SQ004.","V1.SQ005.","V1.SQ006.","V1.SQ007.","V1.SQ008.","V1.SQ009.","V1.SQ010.","V1.SQ011.","V1.SQ012.","V1.SQ013.","V1.SQ014.","V1.SQ015.","V2.SQ001.","V2.SQ002.","V2.SQ003.","V2.SQ004.","V2.SQ005.","V2.SQ015.","V2.SQ006.","V2.SQ007.","V2.SQ008.","V2.SQ009.","V2.SQ010.","V2.SQ011.","V2.SQ012.","V2.SQ013.","V2.SQ014.","study","de.check","su.check","zw.check","score.de","score.av","score.oc","score.t","de.group","av.group","oc.group"
"R_dc5jacyf","2019-06-14T22:00:00Z",15,9,14,"A1","F",2,1,2,2,2,4,3,2,1,2,2,2,4,3,2,2,3,1,2,4,2,2,3,3,1,1,1,4,1,2,1,NA,NA,NA,2.5,2.1,2,2.2,"high","high","high"
"R_l2dqnxn3","2019-06-14T22:00:00Z",13,17,14,"A1","M",3,1,1,3,1,3,4,1,4,1,1,4,1,3,4,4,2,3,2,2,1,1,1,2,2,2,1,4,4,1,1,NA,NA,NA,2.1,2.3,2.3,2.23333333333333,"high","high","high"
"R_kbmyj4hv","2019-06-14T22:00:00Z",14,19,15,"A1","F",2,1,3,4,4,3,1,1,2,2,1,1,4,2,3,1,1,1,3,4,2,1,1,2,1,3,1,4,1,3,1,NA,NA,NA,2.4,1.8,2.1,2.1,"high","low","high"
"R_yeq9c5qy","2019-06-14T22:00:00Z",16,13,13,"A2","F",2,1,3,1,3,4,2,1,2,2,2,1,3,2,1,1,1,2,1,2,1,1,1,4,1,1,4,4,2,2,1,NA,NA,NA,2,1.6,2.2,1.93333333333333,"high","low","high"
"R_lge00et6","2019-06-14T22:00:00Z",18,14,14,"A1","F",1,3,2,4,2,2,4,1,3,3,2,4,3,3,3,3,2,3,2,4,2,2,3,4,2,1,4,3,2,3,1,NA,NA,NA,2.3,2.7,3,2.66666666666667,"high","high","high"
"R_emy75on4","2019-06-15T22:00:00Z",14,14,16,"A1","M",2,2,2,1,2,4,3,1,2,3,2,3,3,2,2,4,1,1,1,3,3,2,2,3,2,1,1,3,2,2,1,NA,NA,NA,2.1,2.1,2.3,2.16666666666667,"high","high","high"
"R_nz3loqu4","2019-06-15T22:00:00Z",16,17,15,"A1","M",2,1,1,1,1,3,3,1,1,1,1,4,1,2,3,1,1,2,3,4,1,1,2,4,3,3,4,4,1,2,1,NA,NA,NA,1.8,2.1,2.3,2.06666666666667,"low","high","high"
"R_vdke0s6h","2019-06-15T22:00:00Z",13,21,21,"A4","F",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1.1,1,1,1.03333333333333,"low","low","low"
"R_2yp1btjh","2019-06-15T22:00:00Z",13,13,18,"A1","F",1,2,3,4,4,3,4,1,3,3,3,4,2,4,4,3,3,3,1,3,2,1,4,4,4,2,4,4,2,3,1,NA,NA,NA,2.9,2.9,3,2.93333333333333,"high","high","high"
"R_j5sd1a8f","2019-06-15T22:00:00Z",14,14,18,"A1","F",3,3,3,2,3,1,4,1,1,2,2,4,1,1,3,1,1,1,1,4,1,1,1,3,1,2,3,4,1,4,1,NA,NA,NA,1.7,2.1,2.5,2.1,"low","high","high"
"R_poxjkl62","2019-06-15T22:00:00Z",17,16,19,"A1","F",2,1,2,3,3,3,2,1,3,4,2,3,4,1,3,3,3,3,1,3,2,1,3,2,2,2,3,3,3,3,1,NA,NA,NA,2.3,2.6,2.5,2.46666666666667,"high","high","high"
"R_zvmzs1fb","2019-06-15T22:00:00Z",17,16,19,"A1","F",1,2,2,1,2,4,1,2,1,1,1,1,3,4,1,1,2,1,3,1,1,2,1,1,4,1,1,4,2,3,1,NA,NA,NA,2.7,1.2,1.6,1.83333333333333,"high","low","low"
"R_qed37utg","2019-06-15T22:00:00Z",15,17,14,"A1","M",4,1,2,2,3,2,3,1,3,2,1,2,1,2,1,1,1,1,2,3,1,2,1,2,2,1,1,3,3,1,1,NA,NA,NA,1.8,1.8,1.9,1.83333333333333,"low","low","low"
"R_b4c1oru3","2019-06-15T22:00:00Z",13,13,17,"A4","F",1,1,3,3,3,3,3,1,1,3,1,1,2,1,2,2,1,2,1,3,1,1,2,2,1,2,2,2,2,3,1,NA,NA,NA,1.7,2.1,1.8,1.86666666666667,"low","high","low"
"R_kx4chz56","2019-06-15T22:00:00Z",16,12,16,"A4","M",3,1,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,2,1,1,3,1,4,1,1,3,2,1,1,NA,NA,NA,1.8,1.5,1.4,1.56666666666667,"low","low","low"
"R_zkpcocm2","2019-06-15T22:00:00Z",19,16,17,"A4","F",2,1,2,3,1,1,4,1,2,3,2,3,4,1,2,2,3,1,1,4,2,1,2,3,1,2,2,3,1,1,1,NA,NA,NA,1.9,2.2,2,2.03333333333333,"low","high","high"
"R_8jpb9gbj","2019-06-15T22:00:00Z",15,18,16,"A1","F",1,1,2,2,4,2,3,1,3,2,1,1,4,1,3,1,1,1,2,4,2,1,2,2,1,2,1,2,2,2,1,NA,NA,NA,1.9,2.1,1.7,1.9,"low","high","low"
"R_sp4zqn8l","2019-06-15T22:00:00Z",13,14,16,"A1","F",2,1,3,3,4,3,4,2,4,3,3,3,4,2,3,2,1,2,3,4,3,1,2,4,1,3,3,4,4,4,1,NA,NA,NA,2.6,2.9,3,2.83333333333333,"high","high","high"
"R_wrj5g2tu","2019-06-15T22:00:00Z",15,15,17,"A4","F",3,3,1,2,3,2,3,1,1,4,1,4,4,1,2,1,1,1,1,4,1,1,1,3,3,3,2,3,3,1,1,NA,NA,NA,1.9,2.3,2.2,2.13333333333333,"low","high","high"
"R_tm5at5c0","2019-06-15T22:00:00Z",13,18,17,"A1","F",4,1,4,4,3,4,4,2,1,4,4,4,4,2,4,4,3,4,1,4,2,1,3,4,4,3,4,2,1,2,1,NA,NA,NA,2.9,3.2,3,3.03333333333333,"high","high","high"
"R_h7ba09nr","2019-06-15T22:00:00Z",18,18,17,"A1","F",2,1,1,2,1,2,2,1,2,1,1,2,1,2,1,1,1,2,1,3,1,1,1,2,2,1,2,2,3,2,1,NA,NA,NA,1.3,1.6,1.8,1.56666666666667,"low","low","low"
"R_yxfo504y","2019-06-15T22:00:00Z",16,16,17,"A1","F",1,2,3,2,3,2,2,1,1,3,2,1,3,2,3,1,2,2,2,4,2,2,2,3,3,2,3,2,3,3,1,NA,NA,NA,2.2,2.5,2,2.23333333333333,"high","high","high"
"R_j3n6471t","2019-06-16T22:00:00Z",13,13,15,"A1","F",2,1,2,4,4,4,4,3,2,3,2,3,4,4,3,2,2,1,1,4,3,2,2,4,3,3,4,2,2,1,1,NA,NA,NA,2.7,2.6,2.8,2.7,"high","high","high"
"R_chkd193b","2019-06-16T22:00:00Z",13,10,17,"A1","M",3,2,3,2,3,2,3,2,2,3,2,2,2,3,3,3,3,3,3,3,2,2,2,2,3,2,3,3,3,3,1,NA,NA,NA,2.8,2.6,2.3,2.56666666666667,"high","high","high"
"R_oj8pmgv0","2019-06-16T22:00:00Z",14,19,14,"A2","F",1,1,3,3,2,2,2,2,3,2,4,2,1,2,2,2,2,3,4,3,2,2,2,2,3,4,2,2,2,2,1,NA,NA,NA,2.3,2.6,2,2.3,"high","high","high"
"R_ubjnleox","2019-06-16T22:00:00Z",12,16,16,"A2","M",2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,3,2,3,2,2,3,3,1,NA,NA,NA,2.4,2.4,2.3,2.36666666666667,"high","high","high"
"R_k0lz6t8r","2019-06-16T22:00:00Z",20,15,16,"A5","M",2,1,3,1,2,2,3,2,2,1,3,3,2,4,1,3,1,2,4,4,2,2,3,3,2,4,3,2,3,2,1,NA,NA,NA,2.5,2.6,2.1,2.4,"high","high","high"
"R_qedd8s67","2019-06-16T22:00:00Z",16,12,14,"A1","F",4,2,2,3,2,2,3,3,3,1,4,2,3,1,2,2,1,2,1,3,2,3,3,3,3,2,1,2,2,3,1,NA,NA,NA,2,2.5,2.5,2.33333333333333,"high","high","high"
"R_x2hp365r","2019-06-16T22:00:00Z",15,16,17,"A2","M",1,1,2,4,4,3,3,1,3,3,1,2,4,3,2,1,2,2,1,4,3,1,1,3,2,2,1,3,2,2,1,NA,NA,NA,2.3,2.1,2.3,2.23333333333333,"high","high","high"
"R_r2nbppwp","2019-06-16T22:00:00Z",17,14,18,"A1","F",3,4,3,4,3,4,3,1,3,3,2,1,2,3,1,2,2,2,1,4,2,1,4,3,3,2,2,3,3,1,1,NA,NA,NA,2.3,2.5,2.7,2.5,"high","high","high"
"R_c0987c82","2019-06-16T22:00:00Z",12,17,15,"A1","F",2,2,2,1,1,1,2,1,2,2,1,3,2,2,1,1,1,1,1,2,2,3,2,3,1,1,2,3,2,3,1,NA,NA,NA,1.5,1.7,2.1,1.76666666666667,"low","low","high"
"R_7hh2z9a2","2019-06-16T22:00:00Z",12,16,13,"A2","F",1,1,2,1,2,3,2,2,1,2,1,2,3,2,4,1,1,2,1,3,1,1,2,3,1,1,3,2,2,2,1,NA,NA,NA,1.7,2,1.8,1.83333333333333,"low","high","low"
"R_qujol1x1","2019-06-16T22:00:00Z",18,13,17,"A1","F",1,3,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,2,2,1,1,2,1,1,1,NA,NA,NA,1.4,1.1,1.5,1.33333333333333,"low","low","low"
"R_pmmxqtgx","2019-06-16T22:00:00Z",14,16,16,"A1","M",2,1,3,2,3,3,2,1,2,1,2,2,3,2,3,2,3,1,2,2,1,1,2,3,1,2,3,2,2,2,1,NA,NA,NA,2.2,1.8,2.1,2.03333333333333,"high","low","high"
"R_2awag15y","2019-06-16T22:00:00Z",23,15,16,"A1","F",1,1,3,1,4,1,2,2,1,3,1,1,4,2,1,1,1,1,1,3,2,1,3,2,2,1,2,3,2,1,1,NA,NA,NA,2.3,1.8,1.3,1.8,"high","low","low"
"R_zgo18m5r","2019-06-16T22:00:00Z",10,19,13,"A1","M",3,1,1,1,1,2,1,2,1,1,1,3,2,2,1,1,1,1,2,4,2,3,1,2,2,1,2,3,1,1,1,NA,NA,NA,1.7,1.5,1.8,1.66666666666667,"low","low","low"
"R_gol6rcx6","2019-06-16T22:00:00Z",21,16,18,"A2","M",3,1,3,1,1,4,1,1,2,1,1,3,3,1,1,2,3,1,2,2,1,1,2,3,2,2,1,4,1,1,1,NA,NA,NA,2.2,1.3,2,1.83333333333333,"high","low","high"
"R_2tauvkgw","2019-06-16T22:00:00Z",19,15,15,"A2","F",3,1,1,2,1,2,3,1,2,4,2,1,1,2,1,1,1,2,1,3,1,1,2,2,3,2,2,2,2,3,1,NA,NA,NA,1.4,2.2,1.9,1.83333333333333,"low","high","low"
"R_by2zlqwr","2019-06-16T22:00:00Z",16,11,18,"A1","F",4,2,1,1,1,2,2,1,3,3,2,3,1,2,1,1,1,1,1,2,2,3,2,1,3,1,3,3,1,1,1,NA,NA,NA,1.5,1.8,2.2,1.83333333333333,"low","low","high"
"R_qkw71vde","2019-06-16T22:00:00Z",11,15,15,"A1","F",1,2,1,4,2,1,1,2,2,1,1,1,2,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1.3,1.3,1.5,1.36666666666667,"low","low","low"
"R_rcrfaosj","2019-06-16T22:00:00Z",16,16,16,"A1","M",4,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,NA,NA,NA,1,1.2,1.9,1.36666666666667,"low","low","low"
"R_ehbt9weh","2019-06-16T22:00:00Z",14,20,14,"A1","F",2,1,1,3,2,1,1,1,4,2,1,1,2,1,2,2,1,1,1,3,3,4,2,2,3,2,2,3,1,2,1,NA,NA,NA,1.7,1.9,2.1,1.9,"low","low","high"
"R_erlca03u","2019-06-16T22:00:00Z",17,18,14,"A1","M",2,2,2,1,2,2,3,2,3,3,1,3,2,2,1,1,2,1,1,3,1,2,4,3,2,3,3,2,2,2,1,NA,NA,NA,1.8,2.3,2.2,2.1,"low","high","high"
"R_tfg9q8mc","2019-06-16T22:00:00Z",15,20,13,"A1","M",3,1,2,3,2,3,2,2,2,2,3,3,2,2,2,2,1,2,4,3,2,1,2,1,2,3,2,2,1,3,1,NA,NA,NA,2.1,2.1,2.3,2.16666666666667,"high","high","high"
"R_0d41h7yu","2019-06-16T22:00:00Z",16,14,13,"A1","M",1,2,1,1,3,2,2,1,1,3,1,4,1,1,1,2,2,1,1,3,2,1,1,3,2,1,1,4,2,2,1,NA,NA,NA,1.8,1.6,1.9,1.76666666666667,"low","low","low"
"R_1c7o2vc5","2019-06-16T22:00:00Z",14,16,13,"A1","M",3,4,2,3,2,3,2,1,3,1,2,2,2,3,4,3,3,1,4,2,4,3,2,3,3,3,2,1,4,1,1,NA,NA,NA,2.4,2.4,2.8,2.53333333333333,"high","high","high"
"R_ew62qttj","2019-06-16T22:00:00Z",12,13,16,"A1","M",2,1,2,1,4,4,1,1,3,2,2,4,3,1,3,1,2,2,2,4,4,3,3,2,4,2,3,4,3,3,1,NA,NA,NA,2.4,2.5,2.7,2.53333333333333,"high","high","high"
"R_yzvalsw7","2019-06-16T22:00:00Z",16,13,17,"A1","M",3,1,2,3,3,2,4,1,3,2,2,1,2,2,1,1,2,1,1,2,3,1,2,3,2,2,2,3,1,2,1,NA,NA,NA,1.9,1.8,2.3,2,"low","low","high"
"R_h7bnkk8s","2019-06-16T22:00:00Z",15,16,11,"A1","M",2,2,3,2,1,4,4,1,3,1,1,2,4,4,1,4,4,1,2,2,3,3,4,1,3,2,1,3,3,1,1,NA,NA,NA,2.9,2.2,2.1,2.4,"high","high","high"
"R_j9kuqf0e","2019-06-16T22:00:00Z",13,20,13,"A1","M",2,1,3,4,2,3,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,4,1,3,4,2,1,1,NA,NA,NA,2,1.4,2.1,1.83333333333333,"high","low","high"
"R_5cdf9c1p","2019-06-16T22:00:00Z",14,14,14,"A1","M",2,1,2,2,3,3,3,2,3,2,2,3,3,2,1,2,1,2,2,2,3,1,2,3,3,3,1,2,1,2,1,NA,NA,NA,2.2,1.9,2.3,2.13333333333333,"high","low","high"
"R_b9xb0z6v","2019-06-16T22:00:00Z",18,15,20,"A1","F",2,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,1,3,2,1,1,1,1,2,2,1,3,2,2,1,NA,NA,NA,1.7,1.3,1.5,1.5,"low","low","low"
"R_t86j3wa4","2019-06-16T22:00:00Z",17,13,10,"A1","F",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,3,3,3,3,3,3,3,3,3,1,NA,NA,NA,3.1,2.9,2.9,2.96666666666667,"high","high","high"
"R_3v0v6kad","2019-06-16T22:00:00Z",15,14,16,"A1","F",1,1,3,2,2,3,2,2,4,3,1,1,4,2,4,1,2,1,2,4,2,1,1,2,3,1,3,2,3,3,1,NA,NA,NA,2.3,2.1,2.2,2.2,"high","high","high"
"R_047507jz","2019-06-16T22:00:00Z",13,20,11,"A2","M",1,1,1,1,1,1,2,3,1,3,1,3,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,3,3,1,NA,NA,NA,1.8,1.5,1.5,1.6,"low","low","low"
"R_v3vxmont","2019-06-17T22:00:00Z",13,13,16,"A2","F",1,3,2,3,2,2,3,2,3,2,3,2,2,2,3,4,1,1,3,2,2,3,2,2,2,3,3,2,3,3,1,NA,NA,NA,2.2,2.5,2.4,2.36666666666667,"high","high","high"
"R_0134cp64","2019-06-17T22:00:00Z",16,16,12,"A3","M",3,2,2,2,1,1,3,1,2,1,2,1,2,3,2,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,1,NA,NA,NA,2.5,2.7,2.3,2.5,"high","high","high"
"R_xmlyqr6d","2019-06-17T22:00:00Z",11,17,12,"A5","F",3,1,2,3,3,3,3,2,1,2,1,1,2,1,2,3,2,1,3,3,3,3,3,4,2,1,2,4,2,3,1,NA,NA,NA,2.4,2.1,2.4,2.3,"high","high","high"
"R_anruadqs","2019-06-17T22:00:00Z",15,12,15,"A3","M",3,2,2,2,3,4,2,2,1,3,2,1,1,4,3,3,4,1,2,4,1,2,2,1,2,1,1,2,2,2,1,NA,NA,NA,2.5,2.2,1.8,2.16666666666667,"high","high","low"
"R_gh759trc","2019-06-17T22:00:00Z",10,19,12,"A3","M",2,2,3,3,2,2,3,3,2,3,2,2,2,2,3,2,4,2,3,2,2,2,2,2,3,2,4,3,3,2,1,NA,NA,NA,2.7,2.4,2.3,2.46666666666667,"high","high","high"
"R_dmm7j6hd","2019-06-17T22:00:00Z",16,13,16,"A2","F",3,2,2,3,2,3,1,1,3,2,2,2,2,3,3,3,2,3,2,4,4,3,4,3,2,2,4,4,2,3,1,NA,NA,NA,2.3,2.6,3,2.63333333333333,"high","high","high"
"R_52l1h94j","2019-06-17T22:00:00Z",14,17,12,"A1","M",1,1,3,2,1,3,2,1,2,1,1,4,2,2,1,1,1,4,1,3,3,2,2,1,3,1,3,1,2,2,1,NA,NA,NA,1.6,1.9,2.2,1.9,"low","low","high"
"R_j15dpzen","2019-06-17T22:00:00Z",16,13,11,"A1","M",2,1,2,1,1,1,1,1,2,1,1,3,3,1,1,1,3,1,1,4,1,2,1,2,2,1,2,2,2,1,1,NA,NA,NA,1.7,1.5,1.6,1.6,"low","low","low"
"R_kgcvlsms","2019-06-17T22:00:00Z",15,11,17,"A1","M",3,1,3,1,2,3,1,1,2,1,1,3,2,3,3,3,2,1,1,2,1,2,2,1,2,1,3,3,4,2,1,NA,NA,NA,2.2,1.8,2,2,"high","low","high"
"R_udjvshs9","2019-06-17T22:00:00Z",14,9,14,"A4","F",1,2,2,3,3,3,2,1,2,2,2,2,2,1,3,1,1,1,1,3,2,3,2,2,3,2,2,3,2,2,1,NA,NA,NA,1.8,2.2,2.1,2.03333333333333,"low","high","high"
"R_a4b2zojs","2019-06-17T22:00:00Z",9,14,12,"A1","F",3,2,2,2,4,2,2,1,3,2,1,2,4,2,1,1,1,2,1,3,2,4,1,4,4,1,2,4,3,1,1,NA,NA,NA,2.4,2,2.3,2.23333333333333,"high","high","high"
"R_7lm3tb6l","2019-06-17T22:00:00Z",16,12,13,"A1","M",2,2,1,4,2,4,1,1,2,1,1,2,1,2,1,1,1,1,3,2,2,1,1,1,2,1,1,4,2,1,1,NA,NA,NA,1.8,1.2,2.1,1.7,"low","low","high"
"R_6la20vq7","2019-06-17T22:00:00Z",12,19,17,"A1","M",3,2,1,1,1,2,1,1,3,1,1,4,2,1,1,1,1,1,1,1,4,1,1,3,4,1,1,4,3,3,1,NA,NA,NA,1.7,1.2,2.6,1.83333333333333,"low","low","high"
"R_xrdf790w","2019-06-17T22:00:00Z",18,12,16,"A2","M",3,2,3,1,3,3,3,1,2,3,2,3,3,2,2,2,1,3,1,4,2,2,2,3,4,2,1,4,2,2,1,NA,NA,NA,2.4,2.5,2.2,2.36666666666667,"high","high","high"
"R_op89kej3","2019-06-17T22:00:00Z",16,7,15,"A1","M",1,3,1,3,1,1,1,2,1,1,1,3,1,1,1,1,1,3,1,2,1,3,3,2,1,2,3,3,1,1,1,NA,NA,NA,1.3,1.8,1.9,1.66666666666667,"low","low","low"
"R_1sloux80","2019-06-17T22:00:00Z",15,20,12,"A1","F",3,1,3,3,2,1,1,2,1,3,1,4,2,1,1,4,1,3,1,3,2,4,2,4,3,2,1,3,1,2,1,NA,NA,NA,2.2,2.1,2.2,2.16666666666667,"high","high","high"
"R_m15184p2","2019-06-17T22:00:00Z",19,19,15,"A1","F",2,4,3,3,2,4,3,2,3,4,4,1,3,4,4,2,3,2,3,4,4,3,4,2,4,2,4,3,4,1,1,NA,NA,NA,2.9,3.4,2.8,3.03333333333333,"high","high","high"
"R_bjwmkr2h","2019-06-18T22:00:00Z",16,16,18,"A1","F",1,3,3,3,2,4,4,4,4,3,2,4,3,1,4,1,1,4,4,3,1,4,2,4,4,1,4,3,1,3,1,NA,NA,NA,2.6,2.8,3.1,2.83333333333333,"high","high","high"
"R_0mjb8uny","2019-06-18T22:00:00Z",17,16,18,"A2","M",1,1,4,3,2,1,1,1,3,1,1,3,3,1,1,2,1,1,3,3,2,4,3,1,1,3,2,3,1,1,1,NA,NA,NA,2.1,1.9,1.8,1.93333333333333,"high","low","low"
"R_tbyxe9u8","2019-06-18T22:00:00Z",8,15,16,"A3","F",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,"low","low","low"
"R_y4njh3fh","2019-06-18T22:00:00Z",14,16,13,"A2","M",2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,NA,NA,NA,2,2,1.7,1.9,"high","high","low"
"R_odkfqcf5","2019-06-18T22:00:00Z",13,17,9,"A1","M",1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,NA,NA,NA,1.5,1.2,1.5,1.4,"low","low","low"
"R_7guejzmz","2019-06-18T22:00:00Z",18,14,19,"A1","M",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,2,3,2,1,1,1,1,2,1,1,1,NA,NA,NA,1.4,1.4,1.1,1.3,"low","low","low"
"R_c2o5z873","2019-06-18T22:00:00Z",12,16,8,"A1","F",3,2,1,1,2,1,1,1,4,1,1,4,3,1,1,1,1,1,1,4,1,1,1,4,2,1,2,1,1,1,1,NA,NA,NA,1.4,1.3,2.3,1.66666666666667,"low","low","high"
"R_fyy5zqhy","2019-06-18T22:00:00Z",15,14,13,"A1","M",2,3,1,1,1,1,1,1,2,2,1,1,4,1,1,1,1,1,1,4,2,3,4,1,2,2,3,1,1,1,1,NA,NA,NA,1.4,2,1.7,1.7,"low","high","low"
"R_98p3vdk1","2019-06-19T22:00:00Z",13,13,15,"A5","F",1,1,1,2,3,2,2,1,3,3,1,4,3,2,2,1,1,1,2,3,2,2,1,2,2,1,1,2,1,1,1,NA,NA,NA,1.8,1.7,1.9,1.8,"low","low","low"
"R_1udunbme","2019-06-19T22:00:00Z",16,13,17,"A3","M",3,2,1,1,4,4,3,1,4,3,1,3,3,3,1,1,1,1,2,3,3,3,3,3,4,2,1,4,3,1,1,NA,NA,NA,2.4,2.3,2.5,2.4,"high","high","high"
"R_24vvfx2t","2019-06-19T22:00:00Z",13,17,20,"A1","F",2,1,4,2,1,3,3,3,3,1,4,3,2,2,3,3,4,1,3,4,3,4,4,3,3,3,4,2,4,3,1,NA,NA,NA,2.7,3.1,2.7,2.83333333333333,"high","high","high"
"R_by6apo5l","2019-06-19T22:00:00Z",19,15,15,"A4","F",1,1,2,4,4,4,3,1,2,3,2,2,4,3,3,1,2,2,2,4,3,1,2,1,2,1,2,3,2,2,1,NA,NA,NA,2.4,2.3,2.2,2.3,"high","high","high"
"R_3k8qzjqy","2019-06-19T22:00:00Z",17,18,14,"A1","M",3,1,2,1,4,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,3,2,1,1,2,1,1,2,2,1,1,NA,NA,NA,1.7,1.3,1.6,1.53333333333333,"low","low","low"
"R_7regkqku","2019-06-19T22:00:00Z",12,16,17,"A1","F",2,3,1,1,1,2,2,1,3,3,2,1,2,2,2,1,4,3,4,4,1,1,2,1,3,1,4,3,1,1,1,NA,NA,NA,2.2,2.1,1.9,2.06666666666667,"high","high","low"
"R_0pd4as93","2019-06-19T22:00:00Z",17,12,13,"A1","F",3,1,1,1,1,4,1,1,4,2,2,1,2,4,2,2,1,1,1,1,2,2,2,1,4,1,1,4,2,1,1,NA,NA,NA,2.1,1.6,1.9,1.86666666666667,"high","low","low"
"R_4rjfpt59","2019-06-19T22:00:00Z",14,12,11,"A1","M",1,1,4,1,3,2,1,1,4,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,1,1,NA,NA,NA,2.2,1.2,1.4,1.6,"high","low","low"
"R_pobdjq83","2019-06-19T22:00:00Z",11,11,7,"A1","M",1,1,2,3,1,2,2,1,2,2,4,4,2,3,2,4,2,2,2,3,1,1,2,3,2,2,3,3,3,2,1,NA,NA,NA,2.2,2.3,2.2,2.23333333333333,"high","high","high"
"R_dmkukxsc","2019-06-19T22:00:00Z",16,11,16,"A1","M",1,2,1,3,1,3,1,1,1,3,2,4,1,1,2,1,1,1,1,2,1,3,1,3,2,1,1,2,1,1,1,NA,NA,NA,1.2,1.7,2,1.63333333333333,"low","low","high"
"R_mhccul4r","2019-06-19T22:00:00Z",20,17,17,"A2","F",1,2,2,3,1,2,1,2,2,1,1,1,3,1,2,1,1,1,1,3,2,1,1,2,1,1,2,1,1,2,1,NA,NA,NA,1.4,1.3,1.9,1.53333333333333,"low","low","low"
"R_afttw3xa","2019-06-19T22:00:00Z",18,8,17,"A1","M",1,1,1,2,2,2,2,2,1,4,4,3,2,2,4,2,1,4,1,3,3,2,3,4,3,2,4,4,3,3,1,NA,NA,NA,2,3.1,2.4,2.5,"high","high","high"
"R_ubhwuwlg","2019-06-19T22:00:00Z",9,18,15,"A1","F",1,1,2,2,3,4,1,2,3,3,1,1,3,3,2,2,2,1,1,3,1,1,3,2,2,2,4,1,1,1,1,NA,NA,NA,2.1,1.8,2,1.96666666666667,"high","low","high"
"R_snu2p3r4","2019-06-19T22:00:00Z",9,16,20,"A1","M",1,3,2,4,1,3,1,1,1,3,1,4,1,2,2,1,3,1,4,3,1,1,4,1,1,2,1,1,4,1,1,NA,NA,NA,1.7,2.2,2,1.96666666666667,"low","high","high"
"R_8y0bu6yr","2019-06-19T22:00:00Z",18,14,12,"A2","F",1,3,3,3,2,2,1,1,3,1,2,2,3,2,2,1,1,2,1,2,3,3,2,2,2,2,2,4,2,1,1,NA,NA,NA,2,1.9,2.2,2.03333333333333,"high","low","high"
"R_uykuf3w3","2019-06-19T22:00:00Z",11,11,13,"A1","F",2,4,2,1,2,3,2,1,2,1,3,4,3,1,1,4,4,3,1,4,2,1,3,4,1,1,3,3,1,1,1,NA,NA,NA,2.2,2,2.6,2.26666666666667,"high","high","high"
