"subject","time","condition","obj","obj_log","subj","subj_log","age","gender","country","qbs","environment","taskknown","behonest","BF"
"12cfc447-881e-a629-e161-f0e432817a93","2023-04-07T13:48:37Z","Cmax",10,2.302585092994046,13,2.5649493574615367,49,"männlich","Deutschland",2.5,"Ja","Nein","Ja",0.4209388418989028
"cf5c0642-c4ce-8b66-7564-3277993f3e93","2023-04-07T13:48:47Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,65,"männlich","Deutschland",4.5,"Ja","Nein","Ja",0.42672253933263343
"65d81b96-cdfc-9feb-f1b0-2ff368783f47","2023-04-07T13:48:54Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,63,"männlich","Deutschland",4.5,"Ja","Nein","Ja",0.4205784841752394
"b6355bb4-0cf7-26b7-1b92-6f1e390ef640","2023-04-07T13:49:27Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,53,"männlich","Deutschland",4,"Ja","Nein","Ja",0.4145605921085724
"41248cdc-dba6-cf68-0afa-b80f875e2927","2023-04-07T13:49:47Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,55,"männlich","Deutschland",4,"Ja","Nein","Ja",0.42608332369167445
"5086b053-a58e-fa38-a875-84adf778afcd","2023-04-07T13:50:30Z","Cmax",10,2.302585092994046,10,2.302585092994046,67,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.42593121771341674
"d63c424b-1ba9-0ee7-126d-761728e6e8ac","2023-04-07T13:51:30Z","Cmax",10,2.302585092994046,10,2.302585092994046,69,"männlich","Deutschland",2.5,"Ja","Nein","Ja",0.4257792785757929
"d739e063-1c49-bff9-1745-d412c188eeff","2023-04-07T13:51:54Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,51,"männlich","Deutschland",2.5,"Ja","Nein","Ja",0.44391222175304207
"1117ef0f-8874-c89a-3929-db3cf4a07ae7","2023-04-07T13:52:56Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,22,"männlich","Deutschland",2,"Ja","Nein","Ja",0.4566322361075974
"939a28cc-9834-0495-b4ea-1cb1b2fd5251","2023-04-07T13:53:28Z","Cmax",15,2.70805020110221,15,2.70805020110221,45,"weiblich","Deutschland",4.5,"Ja","Nein","Ja",0.4903952708987325
"4b4e2cc7-a9b9-1088-60e1-1865f8415b5a","2023-04-07T13:55:06Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,41,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.5044554682870667
"48407c3c-0d52-6548-6e1a-486bb04bffcd","2023-04-07T13:57:28Z","Cmax",10,2.302585092994046,10,2.302585092994046,48,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.5048613244433701
"125ccacf-3451-d33c-72e9-fe77adb3ce52","2023-04-07T13:57:35Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,37,"männlich","Deutschland",4,"Ja","Nein","Ja",0.489539138720296
"1566f9a7-7ae1-2071-4881-cd4d47c4883a","2023-04-07T14:04:51Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,56,"weiblich","Deutschland",2,"Ja","Nein","Ja",0.5116168469429608
"409e42f4-b6b0-c83f-b0d2-76b507164f18","2023-04-07T14:07:43Z","Cmax",15,2.70805020110221,100,4.605170185988092,77,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.5511497542340295
"4b8997f2-0a00-8f4d-a6d4-a3a2801bc61c","2023-04-07T14:14:24Z","Cmax",10,2.302585092994046,10,2.302585092994046,60,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.550963721822577
"726c58dd-6d29-68f9-b3fa-6c472465962b","2023-04-07T14:16:27Z","Cmax",6,1.791759469228055,6,1.791759469228055,42,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.5169324930636644
"2102c673-a6e9-387a-2d55-f2293894578f","2023-04-07T14:17:26Z","Cmax",8,2.0794415416798357,1,0,60,"weiblich","Deutschland",4.5,"Ja","Nein","Ja",0.5011499955572453
"7a63be4c-7e76-7816-4c6a-8a48ac4c8ebd","2023-04-07T14:18:26Z","Cmax",10,2.302585092994046,10,2.302585092994046,43,"weiblich","Deutschland",4.5,"Ja","Nein","Ja",0.5009781334826255
"5aabb3d7-d8be-36c3-84f1-87803cc93300","2023-04-07T14:24:13Z","Cmax",14,2.6390573296152584,14,2.6390573296152584,61,"weiblich","Deutschland",2,"Ja","Nein","Ja",0.5314499833476656
"fde56201-8207-52d3-3a26-56cea32b61e4","2023-04-07T14:33:25Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,74,"weiblich","Deutschland",4.5,"Ja","Nein","Ja",0.556121233807463
"a147046b-402e-5e03-6a4d-306cb9e88df6","2023-04-07T14:54:20Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,67,"männlich","Deutschland",4,"Ja","Nein","Ja",0.5386595860885884
"2349496d-c74f-bdfb-644b-7d62d97a38f3","2023-04-07T15:00:17Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,41,"männlich","Deutschland",2.5,"Ja","Nein","Ja",0.5637828315860192
"8066dbaa-ce75-eb66-b98d-ef4dfc54265e","2023-04-07T15:07:27Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,67,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.5459969439045366
"b266aa87-6edc-f0ac-44a1-9e4d158a9079","2023-04-07T15:11:49Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,59,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.5373639898891044
"dc22a30e-9397-4894-0028-97094a937dea","2023-04-07T15:17:02Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,59,"weiblich","Deutschland",4.5,"Ja","Nein","Ja",0.5289204472256115
"c6aa5008-4adb-7ff4-892e-64814a37c795","2023-04-07T15:27:17Z","Cmax",7,1.9459101490553132,7,1.9459101490553132,30,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.5047432645289266
"3dc68e51-491a-68b0-e777-baed5019b388","2023-04-07T16:04:24Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,69,"männlich","Deutschland",3,"Ja","Nein","Ja",0.519890203557018
"afdf7737-dd61-2466-f911-43f472ce1feb","2023-04-07T16:15:13Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,61,"männlich","Deutschland",3,"Ja","Nein","Ja",0.5276662067633137
"4ff27f28-11cc-f65c-d60e-4bd9596e94f9","2023-04-07T17:24:31Z","Cmax",13,2.5649493574615367,14,2.6390573296152584,64,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.5520418437958774
"c8b6c0b5-2c69-0cbb-ed91-f49dd8262443","2023-04-18T13:16:33Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,43,"männlich","Deutschland",2,"Ja","Nein","Ja",0.5347944567569334
"c017900c-4016-5cfc-4c28-a43c5c5bc0c0","2023-04-18T13:16:41Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,72,"männlich","Deutschland",3,"Ja","Nein","Ja",0.5428844519674187
"5aa309a5-f851-d68d-f881-3d8868727f5e","2023-04-18T13:17:45Z","Cmax",5,1.6094379124341003,12,2.4849066497880004,67,"weiblich","Deutschland",4.5,"Ja","Nein","Ja",0.5017085068419911
"6d52ef44-ea88-4fa7-0960-db79022bae8a","2023-04-18T13:18:17Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,67,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.5166850131118498
"91ba2bf2-595b-ab25-e1d6-1f91e2e6216f","2023-04-18T13:19:43Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,72,"weiblich","Deutschland",5.5,"Ja","Nein","Ja",0.5087209450451566
"5b38bff7-153d-3f2e-63d3-8b133e457124","2023-04-18T13:20:06Z","Cmax",7,1.9459101490553132,7,1.9459101490553132,73,"männlich","Deutschland",2.5,"Ja","Nein","Ja",0.48591804980989556
"fad6e579-07dd-62b2-8d5d-d1fdbd6683e4","2023-04-18T13:20:15Z","Cmax",10,2.302585092994046,10,2.302585092994046,25,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.4857527674601493
"6ce0d46a-62a0-dc9d-744b-e0cb7785d68b","2023-04-18T13:21:18Z","Cmax",12,2.4849066497880004,7,1.9459101490553132,22,"weiblich","Deutschland",1.5,"Ja","Nein","Ja",0.5000500632839096
"d22ee1dc-1410-7233-75f8-d505c1bc5c3b","2023-04-18T13:21:58Z","Cmax",8,2.0794415416798357,6,1.791759469228055,51,"weiblich","Deutschland",2.5,"Ja","Nein","Ja",0.48508918170056337
"3ee38aa9-6185-1dc9-b88d-bec894001944","2023-04-18T13:22:02Z","Cmax",10,2.302585092994046,10,2.302585092994046,73,"männlich","Deutschland",2.5,"Ja","Nein","Ja",0.484924509428634
"db560d6f-cd06-98e0-0d4b-397dd881c59f","2023-04-18T13:22:11Z","Cmax",10,2.302585092994046,10,2.302585092994046,45,"männlich","Deutschland",4.5,"Ja","Nein","Ja",0.4847600090306341
"4f0bce11-d6d2-5ba1-5035-fa20b7b451cb","2023-04-18T13:22:18Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,64,"männlich","Deutschland",2,"Ja","Nein","Ja",0.5063153696691555
"2ab08482-f770-e7ac-e8a6-b09b70ef9767","2023-04-18T13:23:33Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,26,"männlich","Deutschland",4,"Ja","Nein","Ja",0.4985819814553667
"4a86514f-0190-32f5-de6b-65ad9e0c61ae","2023-04-18T13:23:37Z","Cmax",6,1.791759469228055,6,1.791759469228055,36,"männlich","Deutschland",4,"Ja","Nein","Ja",0.46927597886936917
"e1ef6e30-9022-04a4-b714-5ac477b5d0d4","2023-04-18T13:24:43Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,52,"weiblich","Deutschland",1.5,"Ja","Nein","Ja",0.4623373092426923
"5cef80e0-461a-f62e-b7c4-b4c40e90227d","2023-04-18T13:25:06Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,61,"männlich","Deutschland",2,"Ja","Nein","Ja",0.4489753288652991
"499513c1-30f0-4088-cde5-27befcb9555c","2023-04-18T13:26:05Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,33,"männlich","Deutschland",3,"Ja","Nein","Ja",0.4424599951846522
"4c8f0f31-12d3-5ec3-d715-3ba4307116ad","2023-04-18T13:26:30Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,60,"weiblich","Deutschland",2.5,"Ja","Nein","Ja",0.4360784931173499
"71db4f8f-0018-1e46-83ab-7bf0204b886a","2023-04-18T13:26:34Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,48,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.4298274753125066
"88aec4c7-0da7-4ca0-85e6-f085a3240527","2023-04-18T13:26:35Z","Cmax",10,2.302585092994046,10,2.302585092994046,70,"männlich","Schweiz",3.5,"Ja","Nein","Ja",0.4296794994580147
"06d638ba-22c5-6c23-8e9e-0cfd23a5614d","2023-04-18T13:27:19Z","Cmax",15,2.70805020110221,22,3.091042453358316,41,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.4602240528021442
"51eaae40-0efb-8116-b264-9ac181b26add","2023-04-18T13:27:27Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,34,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.4801782341222918
"4c2711b8-8219-4175-7f9c-250c0dd5e664","2023-04-18T13:27:31Z","Cmax",7,1.9459101490553132,7,1.9459101490553132,50,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.45926002182258513
"fadade07-7186-8efd-8223-eaf17e2b19db","2023-04-18T13:28:16Z","Cmax",11,2.3978952727983707,12,2.4849066497880004,67,"männlich","Deutschland",4,"Ja","Nein","Ja",0.46572275511037564
"e96aa24f-62db-49b4-326b-9641fece06a6","2023-04-18T13:28:25Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,42,"männlich","Deutschland",4,"Ja","Nein","Ja",0.4588765329517258
"91f461d5-0c0a-984a-acf1-55df62e84705","2023-04-18T13:28:36Z","Cmax",6,1.791759469228055,6,1.791759469228055,57,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.43294756640823145
"15262e1f-9be1-d2d4-7e3b-1a0d22dedefc","2023-04-18T13:28:44Z","Cmax",5,1.6094379124341003,5,1.6094379124341003,49,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.4033967704136795
"1d07eb46-866d-c1fd-6c68-df2cda8ab183","2023-04-18T13:28:56Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,67,"männlich","Österreich",5,"Ja","Nein","Ja",0.39783946703039924
"3f07daaf-a5e6-660d-5f8b-ee2cd15fde46","2023-04-18T13:31:45Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,58,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.3923917633325136
"173e4cb1-bd62-c739-6695-781517d5c454","2023-04-18T13:32:31Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,57,"männlich","Deutschland",2.5,"Ja","Nein","Ja",0.38190450980228896
"b4962217-cbcd-b0b5-ce33-16bd94434ec7","2023-04-18T13:32:59Z","Cmax",10,2.302585092994046,10,2.302585092994046,74,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.3817714803510552
"1bfa6564-0502-0d0e-a340-51d1eb6a4488","2023-04-18T13:34:14Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,65,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.39179702152865403
"88ac5c39-a47e-2cc0-f51d-6887fd96cfdc","2023-04-18T13:35:18Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,51,"männlich","Deutschland",2,"Ja","Nein","Ja",0.4022089044606194
"f352d6e4-81cf-db22-afc6-e279b7219c36","2023-04-18T13:35:55Z","Cmax",7,1.9459101490553132,7,1.9459101490553132,37,"männlich","Deutschland",2.5,"Ja","Nein","Ja",0.38606640323340696
"67e3eaa3-8b18-904a-ba87-dec8c26fe154","2023-04-18T13:36:41Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,69,"männlich","Deutschland",2.5,"Ja","Nein","Ja",0.40148113186977863
"d9f8d767-60b2-a670-a143-e3d342c16b87","2023-04-18T13:38:55Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,32,"weiblich","Deutschland",1.5,"Ja","Nein","Ja",0.3959683477448311
"2af3cbbb-0100-2cb9-aa9f-ffd8a6157b57","2023-04-18T13:41:08Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,42,"männlich","Deutschland",4.5,"Ja","Nein","Ja",0.38535430856639363
"75c981b3-f94e-6aed-9097-b5e24767836b","2023-04-18T13:41:42Z","Cmax",9,2.1972245773362196,7,1.9459101490553132,81,"weiblich","Deutschland",1.5,"Ja","Nein","Ja",0.38015907761213125
"9e3b8373-312b-27f1-6257-b71012725ba2","2023-04-18T13:44:12Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,56,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.3701579103147768
"c3ea49a7-9ddd-eeda-b383-7dc1d29ddf3a","2023-04-18T13:45:09Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,33,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.3605411896149948
"8d8115e5-59d5-a6c1-d8c1-21aadd39d303","2023-04-18T13:45:13Z","Cmax",10,2.302585092994046,11,2.3978952727983707,65,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.360415384780223
"fe03ff16-82a7-4f63-5a32-cb28ff6bf8ce","2023-04-18T13:45:15Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,57,"weiblich","Deutschland",5,"Ja","Nein","Ja",0.36492838305815617
"f6da16e6-fd22-dab7-84c2-22f12b4a9f0c","2023-04-18T13:46:05Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,45,"männlich","Deutschland",3,"Ja","Nein","Ja",0.3695264196471973
"2433ba70-abe0-02b6-6d54-8e186e21a2ec","2023-04-18T13:48:22Z","Cmax",15,2.70805020110221,15,2.70805020110221,66,"männlich","Deutschland",3,"Ja","Nein","Ja",0.3939293823646044
"6bd292e0-998e-2efb-8cc4-a6f90cf6f37d","2023-04-18T13:48:48Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,52,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.3885750026353007
"d1b340c7-e408-f803-ede3-749895ed675b","2023-04-18T13:48:54Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,32,"männlich","Deutschland",5,"Ja","Nein","Ja",0.38332501750305553
"64105893-4c27-db61-4eb7-6c3b1c96cd73","2023-04-18T13:49:10Z","Cmax",8,2.0794415416798357,3,1.0986122886681098,44,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.37321686033622853
"eb6eeef4-cea3-8971-31d0-da45fe33b710","2023-04-18T13:52:38Z","Cmax",13,2.5649493574615367,8,2.0794415416798357,30,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.38785836933717116
"e4d74da9-d5ed-35fe-888d-79fcdf18a87c","2023-04-18T13:53:51Z","Cmax",10,2.302585092994046,10,2.302585092994046,71,"männlich","Deutschland",3,"Ja","Nein","Ja",0.3877254729840022
"2e3b74ef-4d13-43c5-64cb-40104a26300a","2023-04-18T13:55:51Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,57,"männlich","Deutschland",2,"Ja","Nein","Ja",0.382494233091182
"c38da55f-fb99-33ba-d27b-91a6ea3b87af","2023-04-18T14:01:55Z","Cmax",10,2.302585092994046,10,2.302585092994046,40,"männlich","Deutschland",3,"Ja","Nein","Ja",0.38236307211125414
"a823323d-c56f-0021-b510-0608c621ffa2","2023-04-18T14:02:11Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,18,"männlich","Deutschland",4,"Ja","Nein","Ja",0.37723480676254323
"9259bb02-b630-c048-0526-8f725491da9e","2023-04-18T14:04:01Z","Cmax",7,1.9459101490553132,9,2.1972245773362196,27,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.36257411527595007
"fb4b9d5e-876a-b269-177a-a960a027e886","2023-04-18T14:06:16Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,47,"weiblich","Deutschland",5.5,"Ja","Nein","Ja",0.3532631398805969
"59c83fe1-fb2d-2a4f-94c5-0be363388700","2023-04-18T14:06:58Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,22,"männlich","Deutschland",2,"Ja","Nein","Ja",0.3486961149174888
"db7419df-78a8-0380-28fb-2d5f68be1706","2023-04-18T14:07:05Z","Cmax",10,2.302585092994046,10,2.302585092994046,47,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.3485751977567551
"99779d23-4ab2-80c1-2b07-a95cf7ad0ac4","2023-04-18T14:07:28Z","Cmax",6,1.791759469228055,6,1.791759469228055,61,"männlich","Deutschland",2.5,"Ja","Nein","Ja",0.3313333600386195
"e152b2aa-d5f9-6729-0e8e-86796e3fa847","2023-04-18T14:11:30Z","Cmax",10,2.302585092994046,10,2.302585092994046,48,"männlich","Deutschland",4.5,"Ja","Nein","Ja",0.33121771311029363
"dd981d8d-2445-b57a-c4a9-29b36e906b11","2023-04-18T14:13:20Z","Cmax",10,2.302585092994046,10,2.302585092994046,25,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.3311021895638221
"51eb6a80-9abd-d789-b7a4-5ec05442e368","2023-04-18T14:15:07Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,50,"weiblich","Deutschland",0.5,"Ja","Nein","Ja",0.32695159649576644
"1cdc51f7-b44d-391a-81d3-65f781d8db1e","2023-04-18T14:15:14Z","Cmax",7,1.9459101490553132,7,1.9459101490553132,59,"männlich","Deutschland",1.5,"Ja","Nein","Ja",0.3151025256599356
"4f45c0f8-30d2-ae19-18dc-f46e26507134","2023-04-18T14:15:25Z","Cmax",10,2.302585092994046,10,2.302585092994046,54,"männlich","Deutschland",3,"Ja","Nein","Ja",0.3149920309405943
"855fcbe8-0418-95d3-02cc-ff74c2458a0c","2023-04-18T14:20:05Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,63,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.3111375380215867
"9ae8249e-f457-7bc6-b5ba-10c32e0afb6d","2023-04-18T14:20:31Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,69,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.307352418676202
"94e5569f-4495-509e-b8bb-62cee5903a45","2023-04-18T14:23:01Z","Cmax",10,2.302585092994046,10,2.302585092994046,64,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.3072444851054807
"b72e5481-296f-4f7f-73a5-6005c54f541f","2023-04-18T14:24:37Z","Cmax",7,1.9459101490553132,7,1.9459101490553132,40,"männlich","Deutschland",3,"Ja","Nein","Ja",0.2964495286397888
"e8981993-1244-79f7-cab7-2db31ed87c7d","2023-04-18T14:29:42Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,80,"männlich","Deutschland",4,"Ja","Nein","Ja",0.2895555771984439
"345c3360-ff3f-5cef-0e44-0777b7978181","2023-04-18T14:29:57Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,33,"männlich","Deutschland",6,"Ja","Nein","Ja",0.2927914980043837
"91612005-63ab-666d-3321-144a35111dea","2023-04-18T14:32:46Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,61,"weiblich","Deutschland",2,"Ja","Nein","Ja",0.2893351160668899
"e2fbb025-25ce-bfd8-a901-84d06fe2abfc","2023-04-18T14:35:38Z","Cmax",5,1.6094379124341003,5,1.6094379124341003,19,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.2732041897452596
"e8f0d0ff-8924-336e-a2db-e4dbf138c613","2023-04-18T14:37:30Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,59,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.28237622957702113
"9a90ba57-19db-09f5-c273-8ebb7677769a","2023-04-18T14:41:29Z","Cmax",8,2.0794415416798357,9,2.1972245773362196,78,"männlich","Deutschland",3,"Ja","Nein","Ja",0.27598537363892306
"9173855c-94e5-ef21-2078-b1589083ebb0","2023-04-18T14:46:54Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,55,"männlich","Deutschland",4.5,"Ja","Nein","Ja",0.2728301807913369
"27c51c62-cd28-6f1b-9646-28ee32a4a0b7","2023-04-18T14:48:08Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,59,"männlich","Deutschland",5.5,"Ja","Nein","Ja",0.2757772398476797
"59222505-d69c-5740-7121-11099012abfd","2023-04-18T14:48:13Z","Cmax",6,1.791759469228055,9,2.1972245773362196,59,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.2637090326605749
"d26ccfae-9953-9982-3f8a-fb47e2f0e632","2023-04-18T14:49:02Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,31,"weiblich","Schweiz",3,"Ja","Nein","Ja",0.26076606695166715
"04105d83-d969-74f9-43a7-693b94acb661","2023-04-18T14:50:39Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,32,"männlich","Deutschland",3,"Ja","Nein","Ja",0.26638698168121555
"1264c87d-806d-e249-3759-fc4f5448fc9e","2023-04-18T14:53:12Z","Cmax",9,2.1972245773362196,12,2.4849066497880004,59,"weiblich","Deutschland",1.5,"Ja","Nein","Ja",0.26339859376388913
"f1b65889-6dad-9ccb-e5ad-6c9d3f4d1d60","2023-04-18T14:55:05Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,61,"männlich","Deutschland",4.5,"Ja","Nein","Ja",0.257654885231143
"7497da2a-7aac-7e89-c40e-eebc9b6916c9","2023-04-18T14:59:20Z","Cmax",10,2.302585092994046,10,2.302585092994046,40,"weiblich","Deutschland",2.5,"Ja","Nein","Ja",0.257563144423333
"cdb5f389-a7f1-2f25-e6ad-c79e2dacd66d","2023-04-18T15:00:43Z","Cmax",14,2.6390573296152584,14,2.6390573296152584,42,"männlich","Deutschland",4,"Ja","Nein","Ja",0.2688291754239918
"802821d7-d399-a24b-78f3-15036e25a24b","2023-04-18T15:13:53Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,33,"weiblich","Schweiz",2,"Ja","Nein","Ja",0.2717050516858555
"42513370-fc8e-5604-0d5d-077ab6199ca2","2023-04-18T15:17:39Z","Cmax",6,1.791759469228055,6,1.791759469228055,47,"weiblich","Deutschland",5,"Ja","Nein","Ja",0.25992885995307113
"786e7616-6139-2bf0-3f32-4245126708c7","2023-04-18T15:19:29Z","Cmax",12,2.4849066497880004,12,2.4849066497880004,80,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.2655116269197483
"ecbd2675-4ce3-039a-ec51-1296d7843e96","2023-04-18T15:20:40Z","Cmax",10,2.302585092994046,10,2.302585092994046,32,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.26541784660484785
"2afcbb1c-13a4-438e-ad38-8fd7349f7a83","2023-04-18T15:23:29Z","Cmax",10,2.302585092994046,9,2.1972245773362196,66,"männlich","Deutschland",3,"Ja","Nein","Ja",0.26532416716810264
"0acdb217-1a08-22f6-9c33-86e627a1608a","2023-04-18T15:29:48Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,24,"männlich","Deutschland",3,"Ja","Nein","Ja",0.26235838770291897
"47873be9-7086-f79a-1bc4-0facd8ee4d3b","2023-04-18T15:31:54Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,76,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.2709583435432424
"7e2294ef-56dc-df81-74cb-a009c66b2c07","2023-04-18T15:35:49Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,41,"männlich","Deutschland",3,"Ja","Nein","Ja",0.267898038840743
"b1091029-da71-5220-5f0d-2422240fa8fb","2023-04-18T15:36:09Z","Cmax",7,1.9459101490553132,8,2.0794415416798357,63,"männlich","Deutschland",3.5,"Ja","Nein","Ja",0.2591791330667193
"dbccfa9b-5141-8b6f-67bf-cee74bcb267b","2023-04-18T16:11:05Z","Cmax",13,2.5649493574615367,13,2.5649493574615367,28,"weiblich","Deutschland",5,"Ja","Nein","Ja",0.26761276644107296
"477f6dd8-1e32-1925-d6fc-59544ab66b3d","2023-04-18T16:22:34Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,53,"weiblich","Deutschland",1.5,"Ja","Nein","Ja",0.2617444980589827
"5dc6d737-632d-9223-6f13-e3ed795b11aa","2023-04-18T16:38:14Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,62,"männlich","Deutschland",3,"Ja","Nein","Ja",0.2588432615485442
"c099212e-0bc2-fa3e-c50a-15b2f81374ce","2023-04-18T17:10:25Z","Cmax",9,2.1972245773362196,9,2.1972245773362196,56,"weiblich","Deutschland",3,"Ja","Nein","Ja",0.2559903192199702
"2645edd8-fc5e-fa9c-eafc-d96ef24b8419","2023-04-18T17:29:55Z","Cmax",6,1.791759469228055,74,4.30406509320417,21,"männlich","Deutschland",3,"Ja","Nein","Ja",0.24526610822405834
"7b263e02-1a55-c1a6-7d26-0a0dcda95ed9","2023-04-18T17:41:29Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,61,"weiblich","Deutschland",3.5,"Ja","Nein","Ja",0.24775333584993534
"9d01ca8d-0bfb-daea-57a0-fe2a3ed77940","2023-04-18T18:46:58Z","Cmax",8,2.0794415416798357,8,2.0794415416798357,50,"männlich","Schweiz",5.5,"Ja","Nein","Ja",0.24254363662345915
"3ecb406e-29c3-cfba-4b4a-74e06e4f0ab2","2023-04-19T07:26:35Z","Cmax",11,2.3978952727983707,11,2.3978952727983707,64,"weiblich","Deutschland",4,"Ja","Nein","Ja",0.24498803370471495
"a8266246-eaf2-771f-a762-560d491bb1d8","2023-04-19T07:31:18Z","Cmax",7,1.9459101490553132,1,0,65,"weiblich","Österreich",3.5,"Ja","Nein","Ja",0.23740502207881609
