"X","subject_id","date","session","sums","sumsnosave","nosavedel","age","sex","QL1","QL2","QL3","QL4","QL5","QL6","ssum2","ssum1","osave.bf","ssave.bf","snosave.bf","BF"
474,"631670b1-c93a-2aa7-42a4-473d717cbd46","2020-10-18 15:36:12",470,11,NA,1,18,"weiblich",5,2,4,4,2,5,9,11,0.210284978541951,0.108230218014357,4.55183368238251,0.194562653911095
475,"e6b34d7e-1691-ef36-f56a-7a98324f7dac","2020-10-18 15:41:49",471,8,NA,1,NA,"weiblich",5,5,4,5,3,4,11,8,0.204598391593305,0.106565391367693,4.61288272676086,0.1903117682677452
476,"13f48a58-5f7b-5592-b24c-bddfabab3c8a","2020-10-18 15:44:58",472,12,9,0,51,"männlich",3,1,3,3,1,1,9,12,0.209986151984167,0.109125761156345,4.5513278874883,0.19435793169008442
477,"6432916e-9911-4cd4-747a-a619a24ffabc","2020-10-18 15:45:39",473,9,NA,1,63,"weiblich",4,3,5,6,3,5,15,9,0.20697410857452,0.107155902017532,4.85485345422898,0.19211209833476392
478,"cdc2c9f0-06b7-b9af-24e5-fee92e370c22","2020-10-18 15:48:19",474,8,9,0,32,"männlich",3,1,1,3,0,0,9,8,0.201420553237194,0.105516754624065,4.78945711269879,0.18795052146025357
479,"dba80993-03fe-d64c-ee87-3e8370226041","2020-10-18 15:50:17",476,11,10,0,60,"männlich",5,5,5,5,4,5,10,11,0.20388273355949,0.106174315429752,4.78979395165507,0.18981078283242941
480,"2848e46b-bb43-ac52-d77e-d363618880b9","2020-10-18 15:53:55",477,10,NA,1,57,"weiblich",4,1,3,4,1,2,12,10,0.203644169847605,0.106041581720021,4.91955391889512,0.18964063315413926
481,"8d76f753-9c0a-2893-3047-c05dc5d3f981","2020-10-18 15:56:13",478,9,NA,1,51,"männlich",4,4,4,4,3,4,11,9,0.200761641036942,0.105149916108993,4.9868272869578,0.18748140952924996
482,"85206a97-0f1c-0f28-4483-5d0b4e9a4b60","2020-10-18 16:01:43",481,14,NA,1,61,"männlich",4,2,3,2,3,2,10,14,0.211904680546313,0.108398851214028,4.98724202564915,0.19584858040251896
483,"8862d100-0384-b4a2-0614-e649660243fb","2020-10-18 16:02:19",482,12,7,0,48,"männlich",4,5,4,5,3,3,7,12,0.217586577801815,0.109956286821871,4.78359217759288,0.20009553907799876
484,"3d8b0482-e7dd-d824-cd96-33a009fdbe75","2020-10-18 16:07:47",491,9,9,0,44,"weiblich",4,3,3,4,3,1,9,9,0.214416890735013,0.109013146246728,4.71916837588051,0.19774329535231497
485,"5a89ebda-caab-81d3-edce-dca2df0d4e2d","2020-10-18 16:09:00",492,10,12,0,40,"weiblich",4,3,4,4,3,1,12,10,0.214170627328926,0.108878362479731,4.84676196541569,0.1975690949591746
486,"65dd1883-17a5-6855-3b96-2ff61f291551","2020-10-18 16:20:58",483,13,8,0,64,"männlich",3,4,4,4,2,3,13,8,0.223127108895505,0.107192407138511,5.04423911683701,0.2042431768229909
487,"6af15454-d7a4-0386-a541-63da34cca0af","2020-10-18 16:22:37",484,10,15,0,36,"männlich",5,6,6,6,6,5,15,10,0.222873719630483,0.107060333370026,5.38871624435836,0.20406503473746287
488,"412a3098-81ea-92f2-6c8c-07017534e24a","2020-10-18 16:23:24",485,11,8,0,62,"männlich",3,3,3,3,0,0,8,11,0.225761185050613,0.107740592056248,5.23980368396136,0.2062164106374193
489,"083bfadc-96ff-2783-7dc8-cd10dba0cc17","2020-10-18 16:24:09",486,11,11,0,35,"weiblich",6,0,0,6,0,0,11,11,0.228708941137869,0.108429427818691,5.31256994060199,0.20840897111577772
490,"401da367-2b64-f64c-4972-9436e7335cae","2020-10-18 16:27:08",487,6,7,0,25,"weiblich",1,1,2,2,1,2,7,6,0.21649706549569,0.105357090756209,5.09263903016517,0.19935160248448727
491,"67546390-fd53-8e53-0c85-547f28529942","2020-10-18 16:30:14",488,6,11,0,47,"weiblich",4,3,3,3,2,3,11,6,0.205297510351291,0.102436120352783,5.16291594990896,0.1909828877125266
492,"bf209908-71be-3b02-661c-ae0b3fe0f3fe","2020-10-18 16:37:56",489,9,11,0,22,"männlich",0,1,2,1,0,0,11,9,0.202399444166945,0.101594510070259,5.23440752804853,0.18881317573219059
493,"b188a9c3-2d73-7446-ced7-9ea334ad4611","2020-10-18 16:44:45",490,9,12,0,65,"weiblich",6,6,3,6,3,4,12,9,0.199560363192107,0.100763984856817,5.37933170800745,0.18668310091589463
494,"5a84516a-cc03-1a9b-1b7f-66af27a3e59d","2020-10-18 17:03:59",493,12,8,0,41,"weiblich",3,3,3,5,4,1,8,12,0.204734879393594,0.102144090739182,5.23044867378123,0.1905876316572401
495,"ba877a9e-22ec-a6d1-c18a-4dac79b0494c","2020-10-18 17:08:26",497,8,NA,1,76,"männlich",5,0,4,6,3,3,11,8,0.19929124024837,0.100627579277594,5.30313493845814,0.18649784249693585
496,"a2d37e2d-1ddf-a14a-9539-49f8098e78d1","2020-10-18 17:47:11",494,9,10,0,40,"männlich",5,1,0,0,0,0,10,9,0.196516353645579,0.0998106630904685,5.30361285507439,0.18441081240480306
497,"76fe3c7b-4541-69dc-aa6e-0bd59d2731ab","2020-10-18 17:52:53",495,11,NA,1,60,"weiblich",6,2,4,6,3,6,17,11,0.198884201186952,0.100411468515675,5.8151639363881404,0.18620839659193836
498,"ce3449b6-eaac-a4e2-6ca3-7e1f2e436970","2020-10-18 17:55:41",496,11,8,0,29,"",3,2,3,3,2,2,11,8,0.201298963866502,0.0989435876177674,5.89788204510224,0.188038389322396
499,"4f58b8f6-a295-1ad3-1ee2-8f73fecbe00a","2020-10-18 18:03:13",499,11,9,0,24,"männlich",4,3,2,4,3,4,9,11,0.203761826540206,0.0995316376991322,5.81516976827541,0.18990156404434694
500,"23a5f5ce-0fc8-2b6a-e3da-c28ef5916d1c","2020-10-18 18:03:18",498,7,NA,1,23,"männlich",4,1,2,3,4,5,13,7,0.195902433450611,0.0974322094411786,6.0616904904268,0.18398135763638748
501,"7430758e-9b1d-aa5b-769a-421b11def85c","2020-10-18 18:09:20",500,11,NA,1,57,"männlich",5,5,6,6,3,3,NA,NA,0.198261385081892,0.0973171913945775,6.06270853098621,0.18577346495827757
502,"fc8f5f42-2aee-8305-c956-68a437be4190","2020-10-18 20:08:15",501,13,NA,1,81,"männlich",3,5,5,5,4,4,7,37,0.206218555249467,0.128705032321658,5.80465380202852,0.1917754522129246
503,"3454366c-9ed6-475b-b279-017f77bc9bbe","2020-10-18 21:20:34",502,9,9,0,36,"weiblich",5,5,5,5,5,3,9,9,0.203301705380248,0.127593457560937,5.72337323335546,0.1895916158011834
504,"17eb0558-d2a4-5b6f-944c-32c04c75f9af","2020-10-18 22:16:52",503,13,9,0,20,"männlich",3,2,3,4,3,2,5,2,0.211558194695097,0.120856098707654,5.32182738085688,0.19579707401412907
505,"0a3c2b65-cf00-61c2-a370-1c17a1f1f4b7","2020-10-19 09:14:27",598,7,NA,1,77,"männlich",5,4,4,5,5,4,12,7,0.203251873711687,0.118234167502695,5.46981256963359,0.18957220748638715
506,"d5ec69e5-5d89-b776-aaf1-5ec7ca5a1e13","2020-10-19 09:18:46",599,10,NA,1,34,"männlich",4,5,4,4,1,3,7,10,0.20302530024838,0.118094433162997,5.24148032605305,0.18941067722594263
507,"fd738952-d76c-2b1b-3546-be580cb2be80","2020-10-19 09:19:08",600,9,13,0,58,"weiblich",4,2,4,5,3,4,13,9,0.20017876279976,0.117126828228974,5.45911232403078,0.18727413452275762
508,"84e3fcaa-4de5-11d3-bbbf-cbc805ea2d78","2020-10-19 09:32:36",601,8,NA,1,39,"weiblich",1,5,3,5,2,4,7,8,0.194919831942942,0.115386302028805,5.23126430442417,0.1833068693507461
509,"ffbbd79e-70eb-a7fd-5d8b-e09010677267","2020-10-19 09:33:21",602,13,NA,1,33,"männlich",3,4,5,5,5,5,13,10,0.20266034287538,0.115250556676845,5.44841410769674,0.1891629134620567
510,"89eb8821-2587-d1fd-9435-bfc0e15ca8d6","2020-10-19 09:38:04",603,8,7,0,65,"männlich",4,4,4,5,3,4,8,7,0.197308989954029,0.112820546830873,5.29692051301529,0.18513275453068567
511,"f0e343de-4900-9c5c-a5ca-74c8fedc2c0c","2020-10-19 09:52:29",604,11,NA,1,64,"männlich",3,2,4,4,3,2,12,11,0.19969161711221,0.113489145212111,5.44415571400283,0.1869420136777901
512,"780307c3-bbc4-5254-57d6-30285b93cc11","2020-10-19 09:57:48",605,12,NA,1,64,"weiblich",5,4,4,5,3,3,12,12,0.204868253596766,0.115007318371751,5.5963939557748,0.19085207340941665
513,"7e914052-5b9b-9db7-d746-77ba17453ea8","2020-10-19 10:08:27",512,13,11,0,NA,"weiblich",4,3,4,3,0,0,11,13,0.213200725574646,0.117453847598445,5.67540337087295,0.19711106563112538
514,"3072179e-e5ee-5c33-ed8b-2059ed9a5958","2020-10-19 10:31:38",505,11,8,0,43,"weiblich",1,4,1,4,0,3,8,11,0.21588934007667,0.118173119353101,5.51619836576043,0.199129328572073
515,"ddd3f795-7e71-1a50-8b80-c0f86c5f1b47","2020-10-19 10:41:49",506,9,7,0,48,"weiblich",6,4,4,6,3,1,7,9,0.212779143534445,0.117203912568835,5.28513962043757,0.1968146572683915
516,"1307b54b-f4ea-f0f6-985e-822cda5ccf99","2020-10-19 10:46:42",507,7,13,0,28,"männlich",2,3,4,5,1,3,13,7,0.204404632478603,0.114701584424201,5.50528193625034,0.19053966044739007
517,"f2b8bab6-0dc8-ef02-eca3-8d932a9e7564","2020-10-19 10:48:33",508,12,8,0,66,"weiblich",5,5,6,6,5,5,8,12,0.209761144800845,0.116250018026375,5.3516486820187,0.19457286830233414
518,"cae55fbe-4010-fdd9-a3aa-68ce21ce2b6c","2020-10-19 10:49:56",509,8,10,0,69,"weiblich",4,4,4,5,3,3,10,8,0.204130866211428,0.114527270091984,5.35200951164714,0.1903517548452491
519,"1f312f48-790a-4592-555c-181a4feff99a","2020-10-19 10:53:40",510,9,12,0,76,"weiblich",3,5,4,5,2,3,12,9,0.201270198652397,0.113604301556168,5.50132689854286,0.1882047347111149
520,"036e8a18-c340-67b6-360d-bd45ff6ea6ca","2020-10-19 10:57:55",511,9,13,0,NA,"weiblich",5,5,4,4,3,3,13,9,0.19846739292134,0.112692628412603,5.73255533557838,0.1860966450779972
521,"277f0685-d44d-db24-3991-31540692b757","2020-10-19 11:15:50",513,9,11,0,55,"weiblich",6,3,3,3,6,3,28,9,0.195720979289454,0.111792079109627,7.12580200967724,0.1840265570263546
522,"1d82f0bd-a724-2cce-c4a9-c7a982fccc73","2020-10-19 11:21:43",514,15,12,0,76,"männlich",3,3,4,4,3,3,15,12,0.209299883941157,0.113280291747354,7.64422931402233,0.19427351655111028
523,"a3d2f937-3f8f-b3da-4d22-cef982e91ce5","2020-10-19 11:34:14",515,10,NA,1,72,"männlich",6,0,6,5,4,6,12,10,0.209074717564651,0.113150411012806,7.87127637745999,0.19411386083202925
524,"5518b8f8-7e34-641c-5eec-8f33436c1b05","2020-10-19 11:38:58",516,9,7,0,30,"weiblich",5,3,4,4,2,2,7,9,0.206119070550331,0.11224341159523,7.52203255270791,0.19190257817754908
525,"5fb99275-12d1-4d4e-ff61-a592180d71a7","2020-10-19 11:44:14",517,10,8,0,45,"männlich",5,1,3,4,2,1,8,10,0.20589753975078,0.112115153090047,7.30172096622122,0.1917451120487651
526,"5c7cd514-2431-8117-2801-e257536053c5","2020-10-19 11:53:36",518,10,NA,1,67,"männlich",4,5,4,6,2,1,5,10,0.205676597375093,0.111987274116608,6.76883676795471,0.19158804114590286
527,"af7038ba-db83-e76e-36ae-0f5bf9dfb868","2020-10-19 12:06:08",529,10,7,0,64,"männlich",4,3,2,3,1,0,7,10,0.205456240949467,0.111859772916874,6.47668757385198,0.1914313637911485
528,"0a768a92-fa49-fa92-9087-bd5d86e14068","2020-10-19 12:12:35",519,11,NA,1,26,"männlich",4,3,6,4,2,3,10,11,0.207999163051923,0.112529164642369,6.47749617398397,0.19335264018522616
529,"724b1132-e15f-ce5b-0d26-2660578384e0","2020-10-19 12:18:18",520,9,NA,1,40,"männlich",4,6,3,5,5,0,9,9,0.205058879342149,0.111628207540174,6.38550321406032,0.1911505060047345
530,"db8c827e-65a4-6fa0-d46b-b5a7abc90187","2020-10-19 12:21:26",521,10,NA,1,49,"weiblich",4,2,4,5,3,4,8,37,0.204840228964559,0.144485897379438,6.20377902868711,0.1909949782485746
531,"dfcf236d-5aa5-ff2b-8979-14e41df951ad","2020-10-19 12:24:27",522,14,NA,1,78,"männlich",4,5,3,5,3,1,9,14,0.216219285436699,0.148980563552034,6.11625574687661,0.1995392794320468
532,"29e1567a-49de-1e11-7e6f-61ca0e6be083","2020-10-19 12:25:16",523,6,NA,1,48,"weiblich",5,1,5,6,3,6,9,6,0.20506329042432,0.144496886969946,6.03014207725291,0.19118116762245177
533,"389143b9-7c43-094b-0eac-74ba24855f6b","2020-10-19 12:28:03",524,10,8,0,66,"männlich",2,1,1,2,1,4,8,10,0.204845776602136,0.144336772266204,5.86015308358727,0.1910264636115667
534,"e0bac196-10ef-1de0-fc82-f6911ab37244","2020-10-19 12:35:01",525,7,NA,1,77,"männlich",5,5,5,5,4,3,NA,NA,0.196965270651083,0.144176959356899,5.86080108227438,0.18508250251325592
535,"c639b629-8172-e34a-6d3c-81122923f6fb","2020-10-19 12:48:27",526,9,NA,1,38,"weiblich",5,5,6,6,3,6,11,9,0.19426418702453,0.142943439126563,5.9437449845876,0.18304256833262209
536,"87ac1c30-36ce-5470-3325-2b874d6e7bf1","2020-10-19 12:57:11",528,11,NA,1,46,"weiblich",5,3,5,6,4,4,7,4,0.196588028195878,0.136914507004314,5.69268975916827,0.18481406552434684
537,"49e2d029-2d90-95cf-7d3c-e7c92bd60ee1","2020-10-19 12:57:32",527,14,11,0,32,"männlich",4,6,6,5,4,5,14,11,0.207238206157589,0.1377817984983,6.01113555410878,0.19286371864086088
538,"89a939b8-39e0-e4ad-efac-0e82183f3845","2020-10-19 13:06:58",538,10,12,0,49,"weiblich",4,5,4,4,1,1,12,10,0.207020653137283,0.137629891725056,6.18160441670983,0.19270928543885218
539,"aa317955-bd2b-0831-d740-4e1a5ca207a9","2020-10-19 13:09:25",540,8,12,0,27,"weiblich",3,2,3,4,3,3,12,8,0.201524971633395,0.135518904295593,6.35793285148394,0.18857591404200363
540,"a95a23cb-a9eb-691c-c5de-1471da5c9219","2020-10-19 13:09:40",539,12,13,0,60,"männlich",3,3,3,5,0,2,13,12,0.206746026961903,0.137407965845405,6.63100960877984,0.19252104722100538
541,"9e7ec6cb-92be-6820-cddf-f155396d9e3d","2020-10-19 13:20:12",530,14,10,0,46,"männlich",2,4,4,4,3,2,10,14,0.218193597449458,0.141558254254913,6.63178806205476,0.2011107158099186
542,"c06d79bd-7397-d574-dea9-4e46953a1b4a","2020-10-19 13:24:05",531,9,NA,1,60,"weiblich",3,1,5,5,3,3,13,9,0.215066707679608,0.140361193665344,6.91907178772797,0.19878292639645628
543,"81724504-54ac-e93d-c110-7259d47cccff","2020-10-19 13:27:00",532,9,NA,1,47,"weiblich",5,5,5,5,1,5,3,1,0.212003358989089,0.132079108972061,6.21869747048234,0.19649817515320533
544,"ea1c551e-31db-8a87-5a0a-62377f876adf","2020-10-19 13:34:38",533,8,11,0,66,"männlich",2,4,3,5,2,3,11,8,0.206317498727829,0.13011206791436,6.30777187682054,0.19223518459112163
545,"95e45cd6-72d1-f03d-57c2-6bcf32be2a04","2020-10-19 13:35:51",534,12,NA,1,67,"weiblich",3,4,5,5,3,4,12,9,0.211718561662233,0.12906550233729,6.48835907372921,0.19630341021800876
546,"4e5a9c6e-d3a6-d53e-c57b-ab71b2577899","2020-10-19 13:36:21",535,10,9,0,32,"männlich",3,2,4,4,4,3,9,10,0.211500089097806,0.128924571783506,6.39587107907675,0.1961489158976368
547,"4eb663ef-214c-cc36-05fb-549d3be1793d","2020-10-19 13:50:47",536,10,NA,1,81,"männlich",5,4,4,5,4,3,7,10,0.211282172532022,0.128784034926565,6.12183639817519,0.1959947935917579
548,"ba88685c-2367-b5ad-ce48-5fa32339418e","2020-10-19 13:56:22",537,12,NA,1,55,"weiblich",4,6,3,6,6,3,6,12,0.216889469236119,0.130515425363576,5.77497147317558,0.20020397348909377
549,"b43397b5-4e36-f24a-57a1-a018bfd0f643","2020-10-19 14:00:23",541,8,11,0,26,"männlich",6,3,5,5,0,4,11,8,0.211000466661839,0.128581023698396,5.85641689261726,0.1958021198703722
550,"e767bb23-f304-17fe-d437-8c4c564baff1","2020-10-19 14:04:40",545,10,9,0,56,"weiblich",5,5,6,6,6,4,9,10,0.21078407417599,0.128441579439614,5.77430058125809,0.1956490305709838
551,"30afd219-1ef2-de6d-fc0c-e584b6f261cb","2020-10-19 14:12:40",542,16,NA,1,79,"weiblich",5,4,3,5,4,3,16,9,0.229117581689619,0.127413766160746,6.25914990044154,0.2093420958971949
552,"fc374d20-3f7d-e10a-8434-7a1c8a3d72db","2020-10-19 14:17:05",543,13,7,0,54,"weiblich",4,4,4,4,3,6,7,13,0.238818933830945,0.130085742291778,5.99208172874849,0.21653255033585203
553,"02f696a3-61dd-3a8c-45b7-a1dd59313971","2020-10-19 14:28:46",544,12,9,0,45,"weiblich",3,3,3,5,2,0,9,12,0.24550268313057,0.131850683089323,5.90775138354971,0.22146796066089214
554,"9ba1d5de-b60d-0914-e7ca-e28adf2cbd11","2020-10-19 14:41:07",546,7,9,0,32,"weiblich",6,6,6,6,6,6,9,7,0.235238054703773,0.129013363123913,5.82477613460714,0.21390769514699415
555,"915ea75d-cbf8-08f7-ed49-90754734978f","2020-10-19 14:44:06",547,12,NA,1,30,"weiblich",4,4,5,5,5,4,13,12,0.241765585431553,0.130755169377567,6.0707473237227,0.21873790373487895
556,"993eb43b-631e-ea59-412f-831577dcc0c2","2020-10-19 14:44:35",548,9,NA,1,52,"weiblich",5,5,5,6,3,5,9,9,0.238162146798015,0.129699016038143,5.98504835262674,0.21608990562678787
557,"6835b979-9e7b-1b3f-736d-8e1ea8a5fdab","2020-10-19 14:47:13",549,9,8,0,NA,"weiblich",4,3,4,4,3,3,9,8,0.234634786298924,0.12778026026942,5.90073044488716,0.2134926347591501
558,"87cfef59-c697-55dd-eb4d-d8e41350078b","2020-10-19 14:47:46",550,4,NA,1,42,"männlich",4,3,3,4,3,6,9,4,0.216578551708911,0.122770426068535,5.81776882792335,0.20006774263049695
559,"415d476b-ab4e-9bb0-1b7f-70762611e1a6","2020-10-19 14:49:04",551,10,13,0,26,"weiblich",3,2,4,5,1,3,13,10,0.216360686877543,0.122639016419856,6.0636013825157,0.19991431729851702
560,"637fac1f-4e45-f26e-000b-9b549e0716e7","2020-10-19 14:51:03",552,11,NA,1,48,"weiblich",5,5,5,4,3,1,6,11,0.219071684528082,0.123360180694054,5.720152810947,0.20195128706221646
561,"5dea95cf-b909-cc2f-95db-a2c17dac221d","2020-10-19 15:11:47",553,10,12,0,56,"männlich",4,5,5,6,3,2,12,10,0.218852458553314,0.123228631210269,5.88092898108518,0.20179720099779422
562,"34894a18-004e-e675-3a0c-7da2a5264fe6","2020-10-19 15:15:31",554,5,6,0,43,"weiblich",6,4,6,6,4,3,6,5,0.205119791498038,0.119211101570803,5.54970229130655,0.19149677289305098
563,"f2accc60-fcf8-6399-1f74-fb87fbb3a197","2020-10-19 15:21:08",555,10,10,0,22,"weiblich",4,4,3,5,3,3,10,10,0.204913358595535,0.119084200079678,5.54989122923092,0.1913498218769424
564,"187e4301-e8eb-ec3f-cd15-745550bbb0d3","2020-10-19 15:23:13",556,9,11,0,68,"männlich",3,4,4,5,3,2,11,9,0.202100883458823,0.118171739025292,5.62755583154253,0.1892346757104423
565,"442c153b-87fc-b759-6a2f-2207ac22e4e9","2020-10-19 15:31:16",557,12,9,0,80,"weiblich",4,3,4,4,3,3,NA,12,0.207263777580797,0.119679863252272,5.62789980424672,0.19314052785430494
566,"e1e26101-1ab1-1018-0414-56c9d43c38fa","2020-10-19 15:36:13",558,9,NA,1,37,"weiblich",6,3,4,5,0,6,11,9,0.20440371171626,0.118759962403344,5.70693262534524,0.19099262642778325
567,"f7ccf6d0-6776-2b30-8ac4-c1e79d280402","2020-10-19 15:44:53",559,10,7,0,52,"weiblich",3,4,4,5,2,3,7,10,0.204198859757792,0.118634389111002,5.4668157964494,0.19084699400903818
568,"c4b054e3-acfa-5bc2-e3f6-639b6df1a014","2020-10-19 15:46:41",560,15,NA,1,23,"weiblich",4,1,3,5,3,5,6,15,0.218290140733265,0.12283088931837,5.16274375091709,0.20144476902743647
569,"a3c3900e-54ce-3f17-701a-a7e806050cdc","2020-10-19 15:51:19",561,10,NA,1,64,"männlich",5,5,5,5,4,3,12,10,0.218074386657889,0.122701667104913,5.30500505637087,0.2012930773749186
570,"549349ac-59a1-3862-75b9-7eb80ecc5c7e","2020-10-19 15:56:05",562,14,7,0,45,"weiblich",6,6,6,6,6,4,7,14,0.230208109860402,0.126157915933349,5.08478091097212,0.21034542962609817
571,"a2477876-0fed-3dca-d863-4f6c524b268d","2020-10-19 16:07:38",582,9,NA,1,40,"weiblich",4,3,3,3,4,3,15,9,0.226890105860531,0.12516138935099,5.43328523673756,0.20788946462281796
572,"2e8ce243-3496-b7a2-d856-d5a743c04491","2020-10-19 16:13:46",563,8,NA,1,57,"weiblich",6,6,5,6,5,5,8,8,0.220705917509285,0.123350502525685,5.28224013605999,0.20328935096083686
573,"d8184c36-5617-3d12-fe23-7b338c9c6cc1","2020-10-19 16:17:26",564,10,7,0,39,"weiblich",5,5,5,5,2,4,7,10,0.220489574046342,0.123221643109518,5.06315574242123,0.20313590318758665
574,"7ac5b818-5415-173d-760c-8fee5fbd08ca","2020-10-19 16:19:45",565,10,NA,1,60,"männlich",3,4,0,4,0,0,11,10,0.220273751950056,0.123093129493724,5.13264144429316,0.20298607187569942
575,"87e8892f-1808-c257-773a-bec303cd21fd","2020-10-19 16:24:01",566,12,NA,1,29,"weiblich",3,5,5,5,5,4,12,7,0.226134069863287,0.120549226454059,5.27394698873242,0.20736700340634243
576,"44fabe69-09ff-f683-657c-89d150bc32bb","2020-10-19 16:26:16",567,8,NA,1,73,"weiblich",2,5,5,5,3,3,10,8,0.219974648005316,0.118841817702752,5.27397588315908,0.20278208479154292
577,"de72c7ce-e426-6828-c1da-f059fc86bc1c","2020-10-19 16:28:31",568,11,9,0,76,"männlich",0,5,4,6,3,3,9,11,0.222745497347267,0.119530849706157,5.20095902999797,0.20486123939600231
578,"63825147-3874-051c-d652-66a994a44c95","2020-10-19 16:29:37",571,9,NA,1,60,"weiblich",2,2,2,1,0,3,13,9,0.21957902979314,0.118612864949135,5.41637232633561,0.2025058324696121
579,"12392a5a-c808-745c-464e-1d1260db9392","2020-10-19 16:29:42",569,9,12,0,57,"weiblich",1,3,4,5,3,0,12,9,0.216476911978345,0.11770551000979,5.56724721726071,0.20019351703025073
580,"149ace63-0c08-6297-2977-f9b162e554b1","2020-10-19 16:29:44",570,12,NA,1,75,"weiblich",4,6,3,6,0,0,7,12,0.22219444612976,0.119213169588211,5.33370970463673,0.20447957231699854
581,"904a6146-e0f9-be47-0c52-566199da8594","2020-10-19 16:35:33",572,11,8,0,36,"männlich",5,3,2,6,3,2,5,1,0.225013358023084,0.112887138877686,4.96439937368694,0.2065922516619941
582,"78876575-6f37-c900-3461-52ace1fb6383","2020-10-19 16:38:30",573,10,9,0,44,"weiblich",5,5,6,6,3,3,9,10,0.224796629022388,0.11277055083875,4.89633929324192,0.20644068876854177
583,"0146064d-ebba-ea08-1e58-316dc8b28e9f","2020-10-19 16:41:29",574,8,NA,1,54,"männlich",3,3,4,6,3,5,5,8,0.218679235811625,0.11124275513647,4.56286555536642,0.201881340726874
584,"10dcf9fc-4a24-5664-6fe8-cef7b4ec1200","2020-10-19 16:44:39",575,12,8,0,33,"weiblich",4,4,3,4,3,2,8,12,0.224490249842784,0.112606526509838,4.43984041505672,0.20623220304708542
585,"c7fca40c-0a42-ecee-6319-93d7570b36de","2020-10-19 16:46:10",577,9,NA,1,68,"weiblich",4,4,4,5,4,3,10,9,0.221284645765579,0.111773959110825,4.43958221859287,0.2038492372300304
586,"ae8c874c-2911-5b1f-ca58-b0a7514d429e","2020-10-19 16:46:52",576,12,NA,1,79,"männlich",4,5,4,4,4,4,12,12,0.227202001529366,0.113150408964763,4.55831306084123,0.20827280439696258
587,"7c335b32-98f6-84ff-7526-6c18c1aefbe0","2020-10-19 16:49:30",578,9,NA,1,49,"männlich",0,0,0,5,0,3,7,9,0.223939515364677,0.112311235456894,4.37408320527969,0.20585127053401742
588,"9620470c-b083-ebfa-9318-700b946becdd","2020-10-19 16:50:12",579,10,12,0,71,"männlich",4,3,4,5,3,5,12,10,0.223725658821665,0.112196382399363,4.49072833613658,0.2057016331706364
589,"d0553ff0-cb3b-9375-e6e4-087ed152a206","2020-10-19 16:55:17",580,11,NA,1,46,"weiblich",3,1,0,6,0,3,13,7,0.226583821150825,0.110012459702938,4.67145564473945,0.2078426255554417
590,"871d6e16-8a3b-c294-ae02-59368bf3d2c4","2020-10-19 16:58:22",581,7,NA,1,77,"weiblich",5,3,1,5,3,2,3,2,0.217532919031917,0.105026851399306,4.23106879150411,0.20109063147775225
591,"a2f9ff10-6f21-50dc-4a04-c8d2feea37c2","2020-10-19 17:01:55",583,10,12,0,NA,"männlich",3,4,1,3,1,0,12,10,0.217325151023757,0.104919926663643,4.3430186984223,0.20094457545859665
592,"78f1fee7-e232-f3c7-c3f3-c9da123b3d36","2020-10-19 17:21:58",584,10,NA,1,68,"weiblich",5,5,5,6,5,5,12,10,0.217117871198088,0.104813299437595,4.45858766360313,0.20079884392882863
593,"ade6f790-2d1e-86e9-0085-c0cd28752e42","2020-10-19 17:29:23",585,14,11,0,38,"weiblich",3,3,3,3,3,3,11,14,0.229207117843464,0.107476374831985,4.51811669321667,0.20983597408933763
594,"155d8997-f382-655b-0582-be7629ae9345","2020-10-19 17:31:02",586,9,10,0,78,"männlich",3,3,3,3,2,4,10,9,0.225906458406831,0.106705734648244,4.51785184663475,0.20738803209593784
595,"e5a248ce-51b5-02e8-3ddb-7f89b1c06d1c","2020-10-19 17:32:31",587,9,NA,1,62,"männlich",3,5,3,6,3,3,12,9,0.222673543704343,0.10594366705846,4.63916476966324,0.20498539892537265
596,"8086c9b2-2d12-15d5-c0a6-fead63ce4e60","2020-10-19 17:38:12",589,10,NA,1,79,"weiblich",5,4,4,5,3,3,9,10,0.222463307905188,0.105836669020699,4.57617959535994,0.2048381994661929
597,"3c82ee90-6e99-a436-1d85-d9a916ff4f42","2020-10-19 17:38:28",588,13,NA,1,82,"männlich",4,4,3,4,3,3,9,13,0.231661096575887,0.107806907600111,4.5141743033219,0.2117013685835136
598,"b9b2dcf6-18e9-018f-f4e2-eb99b8b77a24","2020-10-19 17:48:09",590,8,NA,1,44,"weiblich",4,6,5,6,3,6,10,8,0.225266641367908,0.106388820325708,4.51389631860866,0.20695092860662606
599,"c17e029b-ea35-adb1-cd8f-3555b779b749","2020-10-19 18:28:20",591,11,12,0,61,"männlich",0,1,2,3,3,0,12,11,0.228153746010526,0.106956821108345,4.63521092178788,0.2091127960737497
600,"89990746-538e-767c-7f53-30b2c9255194","2020-10-19 18:34:43",592,10,10,0,36,"weiblich",4,4,4,4,0,1,10,10,0.227940520167898,0.106849496795034,4.63495842190476,0.20896410847270042
601,"cda06556-3f7a-baad-e642-528bca272590","2020-10-19 18:51:37",593,7,9,0,58,"männlich",5,0,4,4,1,1,9,7,0.218812602179767,0.104838935619823,4.57193295322501,0.20215574921462817
