"subject_id","date.x","sumsexp","sumscon","conrw","exprw","expbf","conbf","respid","status","interview_start","interview_end","q5a","q5b","q2_1","q2_2","q2_3","q2_4","q2_5","q2_6","q2_7","q3_1","q3_2","q3_3","q3_4","q3_5","q3_6","q4","q6","gender_image","s2","agegroups","totaltime","exp.BF","con.BF"
"a55tuXox1h3wqD1v4MENQRy762cVdienbubqKv0hCQdu-9b_BSpJrL1tqzW9ecBckEdHYC1wpPAQCnWucSY80Ajp15pFs6oMnrPZfDehc5k1","2018-09-21T12:50:27Z",10,6,-34,-54,0.1665306956171673,0.215929054074247,4248,"complete","43364.4916666667","43364.4979166667",3,4,6,5,5,4,2,4,1,2,3,2,3,3,2,5,"Reaktion auf schöne und schlimme Dinge",1,49,4,"482.0",0.1665306956171673,0.2159290540742466
"FE1b6xYkJBFfBbjV_HIvsNBycvcsvthPLBibWC5QlV1gFlpDj66JmgnUm0vfG9ys5u6nFq-lbB2GlvM_uzN1FmeU9Fviy1AENo4o0IC0FjA1","2018-09-21T12:50:47Z",7,12,-32,-57,0.1608682336597718,0.221533229591452,4277,"complete","43364.4916666667","43364.4986111111",3,3,7,7,7,7,5,6,6,4,4,5,4,5,4,5,"ob man sich besser positive oder negative Dinge merkt",2,62,5,"542.0",0.16086823365977176,0.22153322959145183
"sdbv4LouXoATgbhzBZ_LxLQat_NhWJmiNrKjfWoFQAkWd0aeTJrq5jqsW3MnWbVi5cur35ITvEWR0eh8hEp962ZWWmPeLt9fgkXx3sho-vg1","2018-09-21T12:56:23Z",10,12,-30,-57,0.160693427957657,0.227357290838439,4267,"complete","43364.4965277778","43364.5020833333",3,2,4,4,3,2,1,3,2,3,5,1,3,3,4,3,"umwelt",1,64,5,"463.0",0.16069342795765698,0.22735729083843942
"3A_PF9lndKZ5kMQ4iznSqyjvH0zXGfV1e8-HvgcaD6mEF0NJikNoO8v3N9_7w4Fa-c-I1iJk0Db4WqeoWze5Hfbq-WpNUktwsiKG2eOzLQI1","2018-09-21T13:01:58Z",11,9,-31,-56,0.1623923432703319,0.224121887986838,4327,"complete","43364.4993055556","43364.50625",2,5,6,6,7,4,2,5,2,2,3,2,3,4,3,5,"die bilder hinter den mosaiken",1,64,5,"575.0",0.16239234327033195,0.22412188798683835
"AJbIJntZa0Tnu5raLCohwnSWMPfLNoIMuKUw6iotm_Gdy6EBI4OXgihBEvNfrZFNxWIFIVvoW7MYgZFvJrMhZ24xNbXxvRwRgvd4h4JIwIQ1","2018-09-21T13:05:44Z",15,9,-32,-51,0.172505186082753,0.220952048691362,4543,"complete","43364.5020833333","43364.5152777778",3,3,6,6,6,6,5,4,6,3,3,4,3,5,3,5,"Das Gute und Boese auf dieser Welt",2,68,6,"1144.0",0.1725051860827528,0.22095204869136187
"DmUTfA6TiTSbN_peWXig5HiC58KmcIpd_Q0AEKl0iKJDZnebCM-tYTOxVyUOM1ymNA64AUF5lRGZ-QNsCL7sPhrR3QVidPHAiNChDcB90kU1","2018-09-21T13:11:12Z",9,11,-31,-52,0.1703166465343749,0.223694914838986,4513,"complete","43364.5055555556","43364.5138888889",1,4,4,3,4,3,6,4,5,4,3,5,4,3,5,5,"ob Bildwiederholungen erkannt wurden",1,62,5,"600.0",0.1703166465343749,0.22369491483898563
"MdO61iGqxlINwZO64QK8FwQAhROX6h-nLWEer73WgSH-KCKuJp7DSCN7UmxNmNblYeuRoo8Ti3nNLu5K_nz8B8IYEaaRsclnci7V_q-ZRws1","2018-09-21T13:18:13Z",8,9,-32,-54,0.1662807684632806,0.220531598710292,4614,"complete","43364.4965277778","43364.5180555556",1,4,4,5,2,4,4,3,5,4,2,4,3,3,4,5,"Wahrnemung",1,67,6,"1867.0",0.16628076846328058,0.22053159871029182
"NrrkQlenmLAja4RTD9b5jsM-gq5nePU5hgwTKjEzbev26jS0DkzCvtCbayOI_areSnQ0kqnqSAH4PrRQZ7DroGl7W_-rqVYzOb0C6QZHvMA1","2018-09-21T13:30:40Z",13,8,-34,-51,0.1722374487326128,0.214652735342957,4381,"complete","43364.51875","43364.525",2,2,5,3,4,4,3,3,5,3,2,4,2,3,3,5,"weiß es nicht",1,69,6,"480.0",0.17223744873261276,0.21465273534295698
"vlKCOGODbNZqs7Dsnhky4HUqBR0eGGz-Dp49N9BnBklpS1-vx8uEqNo7pPxGgzexoq7dM-V6ZZZyyyDYryHZ7IOjFjyelTHsUJ80ranDxaM1","2018-09-21T13:38:39Z",10,10,-34,-51,0.1720537081928566,0.214431002403845,1742,"complete","43364.525","43364.5326388889",4,1,6,7,5,5,3,4,4,4,4,4,3,3,4,5,"weiss nicht",1,72,6,"540.0",0.17205370819285676,0.21443100240384452
"m5vkSPRC7QDd8Amqx1eXpi4IE25jcw0rvU0ulhkeiBfukXqXYYhaTqrmbNnk5qK2HMHYVaMmcvPwizzoUH33Xteytf3rjI8dtV8OtoQFoec1","2018-09-21T13:48:37Z",8,12,-32,-53,0.1679558638495765,0.219993186587398,4403,"complete","43364.4131944444","43364.5430555556",3,5,6,6,6,6,2,3,4,4,1,4,3,2,4,5,"Epilepsie, oder Farbenblindheit",1,41,3,"11206.0",0.1679558638495765,0.21999318658739822
"QqjhXY-BRwUYXHt4o9NFSeZc_Q1vteLLWxDrh1a-6VxzyDWX-xbIepZOnyFT0IlKQIgM3oQkNcRG2LqC2_UaScsmscpDuQar9An-vxq1l281","2018-09-21T13:51:45Z",6,8,-34,-57,0.1605374615322153,0.214133118038591,3967,"complete","43364.5340277778","43364.5402777778",3,4,3,1,2,3,5,2,6,4,1,4,2,1,4,5,NA,1,73,6,"504.0",0.16053746153221532,0.21413311803859136
"9t6kGwXnorVoa8sDLPhrr-iY_dGZzOlg_rt2uHAV6OSy0OXYoXXdOHVJwClFj1Kdw0RJKCCpv3rZEnPtUvZMwSRmbwl6WFyapBM8yAkoN6c1","2018-09-21T14:02:09Z",12,7,-37,-55,0.1641564571261504,0.205935503190222,4358,"complete","43364.5416666667","43364.5472222222",1,4,6,5,5,4,3,4,5,3,2,4,2,4,4,5,NA,1,68,6,"446.0",0.16415645712615037,0.20593550319022225
"qyg8Tz96eSO7OhKU0VFq-n7_X86Ie_M9V9Z4WDAnOH3AwWgb6r59nnyJzlC8eR61svf_5nVdfxy0Agq5unNs1pbvid1zKrK_Hg0WSOQ4o2M1","2018-09-21T14:08:55Z",7,9,-38,-58,0.1586512239880999,0.203134254068787,4253,"complete","43364.5458333333","43364.5527777778",1,3,7,6,4,6,5,5,6,4,2,5,2,2,5,5,"keine Ahnung",1,52,4,"544.0",0.15865122398809986,0.20313425406878713
"IaPpKC7uwQqlwQj19kw6sx8hWRq83LsJ9XHjAZtqKN1wzWlMh97iPSBc7MNkTa0QzLawNH2mjgHiXinQsJUWyDszkjOppQAWIqqWt1wLr1w1","2018-09-21T14:09:29Z",9,8,-40,-59,0.1567306849594924,0.197937344790452,4440,"complete","43364.5034722222","43364.5138888889",1,3,6,6,4,6,1,5,6,3,5,4,1,2,4,4,"Erinnerungsvermoegen der Leute.",1,69,6,"836.0",0.15673068495949244,0.19793734479045164
"J-0gUg4seGcigb6FyO2zEq-RVPyJBCr8zfAn58-tWTQkAtAKM89jIWtEPxT0P3EBhLbU-pk0S46dcbSwenyOPZtHdEPbexJOXcvxZ5GNmCE1","2018-09-21T14:09:38Z",8,10,-40,-61,0.1531960269689114,0.197732269622218,4967,"complete","43364.5465277778","43364.5541666667",4,3,1,1,1,1,1,1,7,3,1,5,1,2,5,5,"Erinnerungsvermögen, Gedächtnis",1,68,6,"554.0",0.1531960269689114,0.19773226962221768
"z81rurmhGD0MdcTh8l0CydQqnLYwOTMZe507mZzcUttnnMV8esNwoEzw1dbSBb1CXs-P1DIsAJ1MeAKA2VkSFkJyfatCdzkup9mcBoZjwDU1","2018-09-21T14:24:04Z",7,8,-42,-64,0.1482639485935049,0.192739101682428,4405,"complete","43364.5555555556","43364.5666666667",3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,NA,2,46,4,"981.0",0.1482639485935049,0.1927391016824284
"uDIfyUwFpUipnWtNrSCREZKrqz6KoBHRq9mfAQ1MMZ39QobfO5XQLhoGB3SsTmPJt7Aju2htHYr5C2aVxL6mEdJAlleXPV6VxBfgVRfoyII1","2018-09-21T14:26:01Z",11,13,-39,-63,0.1497443818719421,0.200062950349637,4874,"complete","43364.5583333333","43364.5638888889",3,1,6,5,4,5,2,7,6,4,2,4,3,2,4,5,"Das Empfinden bei solchen Bildern",2,64,5,"438.0",0.14974438187194208,0.2000629503496371
"p9XaVRDDgM_37mZI1omRGJpgHqIUPP_0ij2f3D-REGeffGT5g40KIN_QiPaDTRFVT10i9D8Rjkakkdf_l624-O4JfTTsTKq4vHXFedVFVZ01","2018-09-21T14:27:57Z",10,7,-42,-63,0.1495847313997999,0.192676293073683,4541,"complete","43364.5534722222","43364.5659722222",3,3,4,6,5,5,3,4,5,3,3,3,3,2,4,5,"emotionen beim betrachten der bilder",2,48,4,"1042.0",0.1495847313997999,0.19267629307368328
"RDtpOfehHTtton2ckqSbWbmpPWH1u1ra8EnwwRyuaF-Ql_hCNbufvXzqpLm6JThW5dmGrhrSD-2GnySN1dKcLK4dM8iP16rxK1r70u087o41","2018-09-21T14:36:52Z",11,10,-42,-62,0.151089398117653,0.192477070886727,4335,"complete","43364.5659722222","43364.5722222222",1,2,5,2,4,3,1,1,7,4,1,4,1,1,4,5,"wie Bilder wirken",2,55,5,"460.0",0.15108939811765304,0.19247707088672728
"ebyfRtwB-Z2xuoa6raw7lkko3GhtI7CdFVoFvLmOj0u27JDQh7jMtbb4iyLPRTnPmYkIC2PiwuUGtQDeCDAqqmAUQQPTuHuJ4Knrn2VrP5M1","2018-09-21T14:37:37Z",13,8,-44,-59,0.1562092389767213,0.187694552130072,4843,"complete","43364.5666666667","43364.5722222222",1,3,4,5,2,5,2,4,6,3,3,4,2,2,4,5,"Die Wahrnehmung zwischen Böse und Gute Bilder und welches Gefühl dabei aufkommt",2,42,3,"447.0",0.15620923897672126,0.18769455213007152
"dOd2RV7qiztb8XtafpQV0Kbycs73zOKbJn3U-dkJsNjDACzxxWaMmoG4l90STak7Q6gVeOAaQ8S7JMtSyqxrtQqW6s5KoScWvsLGxxd4H5Q1","2018-09-21T14:43:59Z",12,6,-48,-57,0.1596736337449056,0.17899076327235,4432,"complete","43364.5708333333","43364.5763888889",3,1,4,4,2,4,2,3,6,4,2,5,2,2,4,4,"Reaktionen verschiedener Menschen",2,54,4,"459.0",0.15967363374490562,0.17899076327234956
"dmkgmBRZzztA3i6sQofFRv8yrGXhexXuVuQm2L4J8YZrRqJdlfT_eM6D63AL7MaA-9m7TldnQK1FIEMQMjrSb8jJX2LAOJMzMUr3cGSvwVU1","2018-09-21T14:45:06Z",12,7,-51,-55,0.1632593964493377,0.17278452612928,3270,"complete","43362.6388888889","43364.5784722222",2,4,7,7,6,2,1,7,4,2,3,3,3,4,3,5,"Meine Stimmung bei den Bildern",2,24,1,"525.0",0.1632593964493377,0.17278452612928047
"CNAEmF9hpdgZWVcI4gyBbHQfVa7gVbLBqeA2vJ_EiBe5BEgyTcwhnc43RqfC_3dy4K1ZzKWbs0Qyh8qlh7idqQpICZI3eG2rUaMl41rPhsY1","2018-09-21T14:46:35Z",12,11,-50,-53,0.1669719311082838,0.174647551151918,4308,"complete","43364.5722222222","43364.5777777778",3,3,6,4,6,6,4,5,4,3,3,3,3,3,3,4,"keine Ahnung",1,46,4,"446.0",0.1669719311082838,0.17464755115191816
"SxHEAEYZsNpxkwjGXRsPDJ2F7Scr2owKy9pAVGreodijxVLXPKILgrdiDclGxK45p_rBaygxPAsIa7on_Tgz45VixpJ7JX9mE1xMMH4oxrU1","2018-09-21T14:54:15Z",11,8,-52,-52,0.1687700205648228,0.17053326419786,4339,"complete","43364.575","43364.5847222222",3,3,7,6,2,3,2,4,5,4,3,5,2,2,4,5,"mehr gute oder mehr schlechte Bilder",1,83,6,"680.0",0.1687700205648228,0.1705332641978597
"Q6UKxWZO_Z2rfuQUnkjsRgKn0ZMJC9wwzUw1RVfQ47NdIofl-sVCgHHfAoXgbv4U73WJp2hkJEB-ULRpWQgXOVv7pMyT6Q2s_MaQKtNJHZE1","2018-09-21T15:13:01Z",10,10,-52,-52,0.1685944272955037,0.170356050902177,3428,"complete","43364.5909722222","43364.5972222222",1,3,3,3,2,2,1,1,7,5,3,5,1,1,5,5,"Welche Bilder mehr beeindrucken, die positiven oder die negativen.",1,67,6,"541.0",0.16859442729550372,0.17035605090217654
"tfOdKN7M7rOy3z_GVNWLGQppnwAClKdfrsXh-cz80vB2R027WAgjOCTl6rNmZ78jXOfg6NJKp7I6SDWTqusGHFzDiycoYhHiq3P0XPs5ZkU1","2018-09-21T15:13:30Z",11,10,-52,-51,0.1704235748663321,0.170179298808879,4557,"complete","43364.5909722222","43364.5972222222",2,4,6,5,2,6,7,4,3,4,3,4,2,4,5,5,"Umweltverträglichkeit",1,77,6,"566.0",0.1704235748663321,0.17017929880887875
"AZrjT5NYU8Dxf1Rcb5vFuGp0W_vLash2FdMq-g-alQzkWAgcCwdLa6XiSR8d9FRu0nXYaVtBGhBuZKn6K0SggS1t2BRDAujKuwD-t-8kDZU1","2018-09-21T15:21:31Z",8,11,-51,-53,0.1663944967715332,0.172002371586744,4455,"complete","43364.5958333333","43364.6013888889",3,3,5,5,4,5,4,4,4,4,2,3,2,3,5,4,"k.A.",1,32,2,"439.0",0.16639449677153323,0.17200237158674417
"4ygZnGE7Oucqw0vh7CQzld8XAJnMdmGSuu5ak9dxn871ZerdedRgxBNRUdqqWi8Jn6yHC-xjoNKZ2RTlcoO9znZqQdwcoueA05sz-E3Q8BM1","2018-09-21T15:31:48Z",12,7,-54,-51,0.1702260077657865,0.166161706457555,4683,"complete","43364.6034722222","43364.6104166667",1,5,4,4,4,1,1,1,7,5,1,5,1,1,5,5,"keine gedanken darüber gemacht, wie weit belastbar ist der zuseher",1,65,6,"560.0",0.17022600776578653,0.16616170645755515
"YcKE-GWfYDKUr45kubceV_gDlggc7bbaA5Y5OYH9IP8EEC-dKW8TZWqsOlbD_UR9iQ3m7v5YoYQ8X5FHVfHWVJbzEDdustJeEz3DK_NxnG01","2018-09-21T15:33:19Z",15,9,-55,-46,0.1809841906316918,0.164134419797301,4264,"complete","43364.6048611111","43364.6104166667",1,2,4,5,3,4,1,4,6,5,3,4,1,1,5,5,NA,2,77,6,"481.0",0.1809841906316918,0.16413441979730037
"xiQ4jRcirkvyMKWXRM4yxixYtUi4PeDMqkWFGmAF0gnKf9oJiPRPN-PyyYXhOQEo6OgWGaXAGMQ8juc4lK1nI0EojV0eNR6Js4ESwX-6E3Y1","2018-09-21T15:37:58Z",10,11,-54,-46,0.1807990353134784,0.165855486852747,4803,"complete","43364.6076388889","43364.6138888889",1,5,6,4,2,3,1,2,5,4,2,5,2,3,5,5,"Die Aufmerksamkeit.",2,30,2,"507.0",0.18079903531347835,0.16585548685274729
"sl8rwsIGZ8P1Wrx0AvOXfUDlBgp8GWEYQaW2NePBWmAJEGL3zMo9uOFDBWBpffilLh_h-tr84XwRb-4ID8F_dJXAgrfsplZs-2bvhJxsieQ1","2018-09-21T15:45:46Z",12,8,-56,-44,0.1851412010022964,0.162050658682517,4813,"complete","43364.6125","43364.6201388889",1,3,5,6,4,2,1,5,3,5,2,4,2,1,4,5,"Verhältnis zwischen schönen Bildern und unangenehmen Ansichten.",1,72,6,"642.0",0.18514120100229636,0.1620506586825166
"TwRLIFn-l-zkAyfQ-o0WO6jzKIQpsFCq0RGGkN9C64lqnE60nQbHdBUOxs6aBMMrz0Cqo8C1FUfEp68VlsburkqBunLRto7luBh1I9T9HaM1","2018-09-21T15:50:40Z",11,14,-52,-43,0.1872592338008971,0.169722881876465,4217,"complete","43364.6166666667","43364.6243055556",2,2,5,4,1,2,1,1,7,5,1,5,1,1,5,5,"Wie häufig jedes Bild gezeigt wurde ?",1,58,5,"613.0",0.1872592338008971,0.169722881876465
"KMUOn_DXXSKagkHSzQo330sQTc_Wuhk-cGMZcg4ZWTcWBTPFnGVnc3aETJzg148kD-ytGcxoYnO6g6VLSBp7KHL5Kg55JGrXAY6v4j6Fgv01","2018-09-21T15:58:39Z",10,10,-52,-43,0.1870692851730326,0.169548765826447,4251,"complete","43364.6201388889","43364.6284722222",2,4,5,4,3,5,2,4,6,4,2,4,2,2,4,5,NA,1,56,5,"710.0",0.18706928517303265,0.16954876582644696
"0x-STvxh8Hb9DtPHh-_4G2C4XUpUM0gmd4svTgjM1dSoFdls0kkUBvh-Yq9zJBZtvpBoemQGcgzd-lpdide65Zz-3CC0UfOXdiNgGUzFP3A1","2018-09-21T16:05:10Z",11,10,-52,-42,0.1892232440910736,0.169375097247524,2688,"complete","43364.6270833333","43364.6333333333",2,3,5,4,3,4,2,3,5,4,3,4,2,4,4,5,NA,1,67,6,"507.0",0.18922324409107358,0.16937509724752425
"peHYNbbqY66JYAugk8oY_SgfEq4k0BKGOHXQ6LOSM3Lwb5o8h61gXZ9IZqnppBWfp-jGpWOSdhgXm3gVW__GAt9EFKGueFLc6F3DWMMOqQI1","2018-09-21T16:08:15Z",9,9,-53,-43,0.1867280556965017,0.167289684534444,4402,"complete","43364.6298611111","43364.6347222222",1,5,6,5,4,6,1,1,5,4,1,4,1,1,5,5,"Optimismus und Pessimismus",2,41,3,"438.0",0.18672805569650167,0.16728968453444354
"y_hBqlNECWTlVGKYTHNpMbf1cE1ZBTLFpoLnwooTGQR4k0_X69YOJ7QwdiUF5MNf3BbjReH1ZC3pR-Lq18It4gLJaIVPWJASVeQhxtKZMnw1","2018-09-21T16:10:32Z",9,8,-55,-44,0.1842791799177716,0.163435777686237,4311,"complete","43364.63125","43364.6368055556",2,3,6,5,4,4,3,5,5,2,3,4,2,2,2,5,NA,1,71,6,"431.0",0.18427917991777157,0.16343577768623743
"Rn8Bmm9QnFhT8v4t-pRk_F2Pf2UO8emOcNgG6AhUZaX4oNX2dUVhqWDqkpCJANdY75TGErGxq4TlQFe24imuuXnG8D99TSgGDtJg5CoWVI01","2018-09-21T16:13:31Z",9,12,-53,-45,0.1818776413232435,0.167095002883485,4313,"complete","43364.6333333333","43364.6388888889",2,2,5,3,3,3,5,4,2,3,2,3,2,3,3,5,"wie  von negativen Bildern meine Meinung, Stimmung beeinflußt werde",2,43,3,"449.0",0.18187764132324347,0.16709500288348453
"nlxpVAWLUD0RJUHe_xB7xH_h6l9WWLFQJyrilssIw_g5hfmjGYc94zM5w6-ZnfK4zo24glsbf8Rle5Va-kk7Q3DVVh1c6FZEIxxXRh1iPqk1","2018-09-21T16:14:26Z",12,12,-51,-43,0.1862750330879577,0.170882745544067,4732,"complete","43364.6333333333","43364.6451388889",2,3,6,7,2,6,4,2,6,5,2,4,3,5,3,5,"wie schlecht die welt ist",2,64,5,"937.0",0.18627503308795768,0.17088274554406743
"6HkW-Xsr8-Bjdg4yesPDkMzE7JfVW2c5C67mA2Pbuq08L-Vs1xKRqTohB1Noy2eOSzwkdqNa4fQNLV-7ewNTaS51eoQiCfsB2DxL_n6Paf81","2018-09-21T16:31:40Z",13,10,-51,-40,0.1933257724197552,0.170709309809368,4470,"complete","43364.6458333333","43364.6513888889",1,4,7,7,1,4,1,2,7,5,2,5,1,2,5,5,"ich habe keine Ahnung",1,47,4,"483.0",0.19332577241975524,0.17070930980936755
"e4pCunpuzvEnHzxzUZxhGtAQdqKKZWPxbuD4_-4LfXwN2PuwuDrp6yd4EJETkuXcWWxC5pXWnUTUrj4CRI5Fx8y0b5GsqLUDPj-OtqnXzoE1","2018-09-21T16:47:43Z",9,8,-53,-41,0.1907534222519841,0.166731532044197,1701,"complete","43364.6569444444","43364.6625",2,3,6,5,2,5,1,4,5,3,1,4,1,3,3,5,"positive und negative Situationen",1,49,4,"479.0",0.19075342225198405,0.16673153204419686
"HtgItk-bIMj53A7YHD7Wi0GwX-am2h6BQi-LVmY2hcOkRj5Wp1_N28-b8_rCNVUCYqQc2jiGN3MvPxzCsNNGkSY3STd-nvFhS4izWOYCX501","2018-09-21T16:57:23Z",10,7,-56,-41,0.1905631257387704,0.161166687470402,4208,"complete","43364.4854166667","43364.6701388889",3,4,6,6,6,5,3,6,3,3,4,2,4,4,3,4,"Erwartungen über das klare Bild",2,48,4,"526.0",0.19056312573877038,0.16116668747040155
"7hpCGf3-tufoB4yNPr2ldNFwLJrLEtNhz5c0MabJTrlwmSgZolA9smPK1nJtfJoj8HRyFMuabYn-rZf1sP0PK1m1avlltx20S75PR0sOJfc1","2018-09-21T17:12:25Z",12,11,-55,-39,0.1952831692967111,0.16284005943554,4456,"complete","43364.6743055556","43364.6805555556",1,2,5,6,2,6,2,2,6,4,3,5,3,3,5,5,"Wie viel Bilder waren doppelt",1,70,6,"544.0",0.19528316929671105,0.16284005943553964
"X0Z3lkHK1ty8RP6EcnBiwq0ZZbWUJu_UTwK5FoWgLFas96MGzyDbGlTsntlVCRnCsBGySgindLi_rD6xLlF6ZOsm6jwbaT65q1rm6q5AAIQ1","2018-09-21T17:13:15Z",12,12,-53,-37,0.2001861260689235,0.166479422074433,4644,"complete","43364.6743055556","43364.6805555556",2,1,7,5,1,4,5,6,5,3,2,3,2,3,3,5,"Keine Ahnung",1,69,6,"492.0",0.20018612606892353,0.1664794220744326
"icLN9dIZFoHe--VoXlBeGdG7lzBPUIsUHWCFYMkF_b7pYZi6aqOouV3CxHon_LBrBXvsWbda4FS1b_FYJ5ZN-i7eyDOv84sOO_5zSOpxqRI1","2018-09-21T17:22:37Z",8,5,-58,-39,0.1950391167863017,0.157680655544743,4320,"complete","43364.68125","43364.6861111111",3,4,7,6,7,5,5,3,5,4,4,3,3,2,4,5,NA,1,46,4,"433.0",0.1950391167863017,0.15768065554474348
"-lysYzdad2uv7ix76fANqmuQD9RYzOfiyy7iDXiGk3h-aYxeBRar1HqMYjSb2ivPikrbH9GCNZepHm27L10TdYsr4FxyIgPIb3KmSsqW_Z41","2018-09-21T17:24:35Z",11,5,-63,-38,0.197347914253158,0.149644059091254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19734791425315804,0.14964405909125403
"M7Dy0cMUwAHLIKpEhfXQ0MbA6uECyM6DGFxbn8HV2ESBTmExutZZnnQjUB8qVSbH1sObJf1_zAd2VHRxF7_LlENRAIZnBOjcKKMU2WLxzgM1","2018-09-21T17:26:41Z",8,9,-64,-40,0.1923125496254844,0.14792918369926,4420,"complete","43364.6840277778","43364.6909722222",2,4,7,6,5,6,2,1,4,4,3,4,3,2,4,5,"gewalt, umweltschäden, katastrophen",1,40,3,"584.0",0.1923125496254844,0.14792918369926017
"m0QMBOBXCaW-n_dPKvxYGCaYraCwE29-xkswtUVp3-eQbmvpdE3OtMpekGUd25cAV_WPPSyTNWavpHWqT8VnkPP426iXHG2u8ndorDLq7HQ1","2018-09-21T17:31:48Z",10,13,-61,-40,0.1921227578579923,0.152756000268466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1921227578579923,0.15275600026846584
"QIInKryxsU7jU8jD0hdcn6Ov_7OxN2-MWJY9g99T1qcDET7bjZ2oGWbBYX8uzSWCy-gkrGwOgJqRYN9YNcTyKdiKZGK96CI2_dMNLVsabFk1","2018-09-21T17:36:22Z",8,12,-59,-42,0.1872840292935697,0.156019848224668,4261,"complete","43364.6881944444","43364.6958333333",2,4,7,5,3,3,3,2,5,4,2,3,3,2,4,4,NA,2,60,5,"621.0",0.1872840292935697,0.15601984822466836
"n0XE-pBarTmTJcZCpzPt62e0lKWPfvX-eSgfm1JiK6dNyYz5gn-aG1yQ_NCTuaCyxUVTfO8pulwvATnLarrNwbrr_DX0MhDcX5QnIxeitzA1","2018-09-21T17:37:06Z",10,4,-65,-42,0.1870990224202099,0.146786636655441,4759,"complete","43364.6888888889","43364.6979166667",2,4,6,6,6,6,4,6,4,3,3,5,3,4,4,5,"Reaktionsvermögen",2,76,6,"697.0",0.1870990224202099,0.14678663665544098
"z9TIDaVKqCyCYyhBCL4ea1kRHS3H6V4CL-FC0nYEouDsVvIMYNVrpas5M3cAd3sljionq6v1NdyA8gQuHsn_jG716v6j41BdZmCraAMU2i01","2018-09-21T17:42:14Z",11,8,-67,-41,0.1892684569844691,0.143684201271315,4482,"complete","43364.6951388889","43364.7006944444",2,4,4,4,4,4,5,4,3,3,3,3,3,3,3,5,"weiß nicht",1,52,4,"444.0",0.1892684569844691,0.14368420127131487
"QSHCraFyEV_sK61RMVCc_0FkxZ3jjtSR1KPeK6-UeDyYoHyPrAVEUELZzjucdYFDh6yIEcsiSUnwdNPCzHn9LUgfakCsxMQWOI15KFvLeLM1","2018-09-21T17:43:39Z",13,11,-66,-38,0.1965037636445076,0.145053793238771,4314,"complete","43364.6951388889","43364.7013888889",1,4,6,5,2,5,3,3,6,5,1,5,3,2,4,5,"Inhalte erfassen trotz kurzer Zeit, Erfassen von Duplikaten",1,63,5,"525.0",0.19650376364450722,0.14505379323877124
"iXZQRgKYc3lDmXJRWutnYP-MkUiOPvIJb4n5f5JQWKSu27GYp6Bv5HIKcz_vpTEUwy3FK7DQ0EaQijPtjwrJCu3DlwnqNGyxk438YeCplKY1","2018-09-21T17:56:33Z",15,15,-61,-33,0.2098016441979764,0.153204579074749,4254,"complete","43364.7048611111","43364.7104166667",1,3,6,7,4,6,4,4,1,3,3,4,2,2,4,5,"welche BIlder im KOpf bleiben, man sich merkt",2,60,5,"449.0",0.20980164419797642,0.15320457907474858
"VQ4IZbAhlhePNYxOb1ZSbLo4n0ibCQ1S8nav6NH4JqmdvajxrzVeGguGjoLDRuQWM-wjvVauH5QLNMI6Mis9eN-9ijclQRauB4ZkwgZviRQ1","2018-09-21T18:00:58Z",14,13,-58,-29,0.2212459400141593,0.158247847868253,3582,"complete","43364.7069444444","43364.7201388889",5,5,5,4,2,5,2,3,4,3,2,3,2,2,3,5,"Umweltbeeinflussungen, Klima, Tiere",2,38,3,"1174.0",0.22124594001415931,0.1582478478682526
"cSw18A62zqKXNs-WqM8GK2_xFzWqARBz8ZHc1kWGrYoOPaHsY6K_TUWERuehJ2GI18BNuocupedsCC_QSxwODrAivh71QxBpOyuVA_hmkrA1","2018-09-21T18:04:24Z",15,9,-59,-24,0.2369469774038747,0.156399076496974,4249,"complete","43364.7097222222","43364.7166666667",1,1,7,4,6,7,5,7,5,4,3,3,3,4,4,5,"Wahrnehmungen",2,70,6,"576.0",0.23694697740387474,0.15639907649697435
"WszM748LEKsHbgjn4z4U9W1iyJFuoBQW6_vZDpU6s2g4P0ozngP0zmuYePVBn_V4jyVwcP9pBO73BAV2MB4MlgmVTBza9Dx8tS7xr6EVNJQ1","2018-09-21T18:10:06Z",6,10,-59,-28,0.224431346207696,0.156242980988922,4491,"complete","43364.7138888889","43364.7194444444",2,3,4,4,4,5,4,4,4,3,3,3,3,3,3,4,NA,2,66,6,"434.0",0.22443134620769603,0.15624298098892236
"STljg0Kq23ssxujPM0yUaZzTmaJOkwIsYF3qHzvL01oXTl21oMR4J7EuQogSYPXjudWW5JqMWEvOVSuGpz6tI03kQRt56JuzPYR2GrlnOAE1","2018-09-21T18:12:45Z",8,5,-64,-30,0.2183918517580568,0.148405328649047,4480,"complete","43364.7152777778","43364.7222222222",4,1,4,5,4,5,3,4,5,3,3,3,3,2,2,5,NA,1,68,6,"527.0",0.21839185175805684,0.14840532864904676
